,Altria_Group_final_fft,Altria_Group_fft_absolute,Altria_Group_fft_angle,Archer_Daniels_Midland_Co_final_fft,Archer_Daniels_Midland_Co_fft_absolute,Archer_Daniels_Midland_Co_fft_angle,Brown_Forman_final_fft,Brown_Forman_fft_absolute,Brown_Forman_fft_angle,Campbell_Soup_final_fft,Campbell_Soup_fft_absolute,Campbell_Soup_fft_angle,Church_Dwight_final_fft,Church_Dwight_fft_absolute,Church_Dwight_fft_angle,The_Clorox_Company_final_fft,The_Clorox_Company_fft_absolute,The_Clorox_Company_fft_angle,Coca_Cola_Company_final_fft,Coca_Cola_Company_fft_absolute,Coca_Cola_Company_fft_angle,Colgate_Palmolive_final_fft,Colgate_Palmolive_fft_absolute,Colgate_Palmolive_fft_angle,Conagra_Brands_final_fft,Conagra_Brands_fft_absolute,Conagra_Brands_fft_angle,Constellation_Brands_final_fft,Constellation_Brands_fft_absolute,Constellation_Brands_fft_angle,Costco_Wholesale_final_fft,Costco_Wholesale_fft_absolute,Costco_Wholesale_fft_angle,General_Mills_final_fft,General_Mills_fft_absolute,General_Mills_fft_angle,The_Hershey_Company_final_fft,The_Hershey_Company_fft_absolute,The_Hershey_Company_fft_angle,Hormel_Foods_final_fft,Hormel_Foods_fft_absolute,Hormel_Foods_fft_angle,JM_Smucker_final_fft,JM_Smucker_fft_absolute,JM_Smucker_fft_angle,Kellogg_final_fft,Kellogg_fft_absolute,Kellogg_fft_angle,Kimberly_Clark_final_fft,Kimberly_Clark_fft_absolute,Kimberly_Clark_fft_angle,Kroger_final_fft,Kroger_fft_absolute,Kroger_fft_angle,McCormick_final_fft,McCormick_fft_absolute,McCormick_fft_angle,Molson_Coors_Brewing_Company_final_fft,Molson_Coors_Brewing_Company_fft_absolute,Molson_Coors_Brewing_Company_fft_angle,Mondelez_International_final_fft,Mondelez_International_fft_absolute,Mondelez_International_fft_angle,Monster_Beverage_final_fft,Monster_Beverage_fft_absolute,Monster_Beverage_fft_angle,PepsiCo_final_fft,PepsiCo_fft_absolute,PepsiCo_fft_angle,Procter_Gamble_final_fft,Procter_Gamble_fft_absolute,Procter_Gamble_fft_angle,Sysco_final_fft,Sysco_fft_absolute,Sysco_fft_angle,Tyson_Foods_final_fft,Tyson_Foods_fft_absolute,Tyson_Foods_fft_angle,Walmart_final_fft,Walmart_fft_absolute,Walmart_fft_angle,Walgreens_Boots_Alliance_final_fft,Walgreens_Boots_Alliance_fft_absolute,Walgreens_Boots_Alliance_fft_angle
961,(32.18303413501138+13.700591915002462j),34.97790595442699,0.4024706193780781,(-7.46365342852701-5.882374208418894j),9.503075756250436,-2.474127818652116,(35.820515681404906+8.063065927554579j),36.7167860226609,0.22140611037552244,(-1.2764596100940606-9.627288162699164j),9.711540892353229,-1.7026151392208075,(6.128662312885879-5.982085310433825j),8.564218960693138,-0.7732957027909741,(3.5838823639003046+1.117728423614542j),3.7541350038632713,0.30231667187051714,(31.091898129044736+2.849916019829493j),31.222238077802437,0.09140563170057099,(37.73540236198895-11.684469238157321j),39.50300511098676,-0.3002791158527248,(-3.5782106466601222-4.68295217313811j),5.893524623497453,-2.2232560678243933,(-7.698156277944303-12.456273604578026j),14.643099473532253,-2.124356500557043,(-22.59639184247657-1.6753805123440273j),22.658416188248548,-3.0675843520686645,(-4.955338621423509-2.6347410891513245j),5.61224032449019,-2.6529097755798974,(-17.94487423679069-25.049684956204317j),30.814042704249683,-2.1924254168689017,(0.8209087708572351+3.1959823183547944j),3.2997263809756747,1.3193749884946844,(-23.22614409810908-12.862239305585934j),26.549782854484647,-2.635849815072789,(0.6418416706924805-3.7965447787031437j),3.850417248420672,-1.4033204690605598,(-19.989077631170012-5.290122891807779j),20.677248964873687,-2.8828733544594978,(2.456654029254114-0.45545123804031373j),2.4985165297998186,-0.18331361432209842,(-14.41705097022432-14.020775302287824j),20.110532035609854,-2.370128397013158,(32.014501121169296+13.963587246166814j),34.92721075062626,0.4112889050830898,(-1.1348423996777433+0.5792945332951587j),1.2741465490327217,2.6696100887216536,(16.8159476288544+21.972509552784704j),27.668886329297553,0.9175638317090945,(-11.352217643712802-16.656603996664252j),20.15726425217261,-2.1690283999773396,(-19.468931767457754-22.69961722064366j),29.905048505723375,-2.2797302365322394,(-0.5335010162449167-13.326213064259626j),13.336887866679328,-1.6108089147890656,(-6.016996893909697-5.5937011960033j),8.215457667804497,-2.3926357363744075,(0.8204582357236081-12.872179040992155j),12.898300081015497,-1.507143556200963,(4.53817681936332-24.969641007561144j),25.378692261231382,-1.3910109768516268
962,(22.822828685874327-6.853867407317196j),23.82975047418359,-0.29173891210710934,(3.7671324212849173+21.797729139065908j),22.120856274104284,1.3996644847761355,(9.507433875519915+18.27337646797102j),20.598727786870253,1.0910496989255785,(-3.751628119094389+2.676542015694068j),4.608534550782425,2.5219068449095343,(-3.43911144691766+6.6801848101862j),7.513478331808944,2.046231735083134,(2.155678412262473-7.267891791036246j),7.5808443133536585,-1.2824589647054827,(-14.119709442904645+27.188032616355823j),30.63585011551138,2.049792381931239,(17.201873797172453+3.1078199130859154j),17.480360601143833,0.17873943595557112,(-6.453130493229581+0.06713136473832026j),6.45347966470656,3.131190114341627,(-15.584883939385755-2.0552840448290013j),15.719821879049796,-3.0104725215602857,(-34.665855920723786-7.225795023494825j),35.41092600367778,-2.9360938201246713,(-12.242552644133355-6.566268966246213j),13.892299427433338,-2.64929118548829,(-28.505983710682152+2.421257978291644j),28.608628025669407,3.0568574518263945,(-8.715501186267204-5.48639871553016j),10.29856940519391,-2.579764688517605,(-32.18506679302921-5.7651955907268295j),32.69733941272726,-2.9643460143946143,(-9.790826890051797+0.8772870361849883j),9.830052071826454,3.052228346603168,(-22.066854658697086-1.342866608317376j),22.10767661369677,-3.080813143386407,(-0.016890254295474527+3.251879887567913j),3.25192375123693,1.5759902770623417,(-20.446175090878754+5.9520337792976985j),21.294900374427012,2.8583140010219443,(48.45916504529082+7.929056072824407j),49.103570207192966,0.16218626267978473,(-0.45042448688101844+12.591405667902496j),12.599459469043468,1.60655345476365,(-18.353042292358282+16.43329724155046j),24.63508513511252,2.411325317964286,(-4.691511318719609-4.29420460796249j),6.360068527045954,-2.4003810754275094,(-11.313336987589679-3.4035062114312353j),11.814205361598201,-2.849365240203475,(-4.968823539565635+3.339285686222312j),5.986654847371008,2.5498740688375268,(-3.3957631913091877+0.9601552611894419j),3.52889582972353,2.866034823613281,(-18.18994987819333-3.9623490404413664j),18.616511125596872,-2.9271114161915106,(-16.39205405563932+12.552241987485948j),20.646021773586472,2.4880864888550436
963,(-1.9492606385812365-1.6847427436356075j),2.5764268181640566,-2.4288560093250635,(7.07685375369255+4.995902412844241j),8.662615076858446,0.614707865343787,(-14.77647042739467-1.3142794914729148j),14.834803971518314,-3.0528820186629004,(-4.772866187359753-3.23598880590632j),5.766443895018232,-2.545786959405633,(-35.40714879307452-9.662516714840011j),36.70191295994639,-2.8751823180932994,(-11.955190994366546-2.212321766676743j),12.158164306797909,-2.958611436574383,(-20.09948628601564+10.150366066504294j),22.51708862721317,2.673948075001143,(28.626986611424527+37.86182579985909j),47.46601115903415,0.9234083467590484,(-6.3871676575488046+0.838847305281518j),6.44201641469622,3.01100680911489,(-8.955899606782939+3.5006048822917433j),9.615735661336556,2.768980458076989,(-19.77255078763305-2.156059149406019j),19.88975504387286,-3.032978738955981,(19.96681103933569+35.06644677846323j),40.35256166276599,1.0531812912013214,(-25.993565027714986+0.2850403496352163j),25.995127829094585,3.130627288704447,(9.058480609642977+15.282150653466145j),17.765140009313566,1.035725450713942,(-29.55803764008914-5.6709468452530665j),30.09712988400409,-2.952038028537917,(-2.4002649320016047-1.3269622382294162j),2.7426448048341023,-2.63657170790456,(-5.929773755856175-3.538244191435369j),6.9051711603599495,-2.603609599960268,(-13.406212360046393-10.714106840397895j),17.161544663290705,-2.4673459917814826,(-12.658959118393135-5.6380237372768365j),13.857725557364951,-2.7225889056716674,(42.82652034846929-35.336091072635696j),55.522519552443384,-0.6898585589823591,(1.9471546515470628+16.197083653671875j),16.313703752400496,1.45115410468755,(-28.309411383848172-29.984980342864173j),41.23738375627027,-2.3274591744729483,(-9.30244221154608+18.8998785022047j),21.0651569777501,2.0281811661749143,(-2.3046766317075793-3.494523052891685j),4.186075219573869,-2.153828680655645,(-6.883626271900798+2.780060099655425j),7.423816054354998,2.757758280427226,(-10.732095400272193+3.9389625066441796j),11.432116921606958,2.7898307818320744,(-21.939692425345804-14.08928676083739j),26.074088769272148,-2.5707326774590977,(-1.521663948061331+0.1597370939830669j),1.530025199146652,3.037000449723943
964,(4.845090636617517+24.9558898394858j),25.421867377468345,1.3790357256202062,(-14.09177099438434-14.002438053514897j),19.865706159124922,-2.3593742429890963,(-32.64125091709123-4.168346598323185j),32.906327276015794,-3.014578312703902,(-8.211317694961277-6.60714440874472j),10.539454232814467,-2.4640295984597778,(2.1610209603471398-4.582324901780694j),5.066331325183848,-1.1301263566053723,(-16.35532941011677+0.4816175729952219j),16.362419002092828,3.1121540269278576,(0.2875169649713696-25.877060235226686j),25.878657469480455,-1.5596859018954647,(1.3663842067809107+28.91531551470556j),28.947581541736998,1.5235767652882382,(-7.227256015320011-2.4505424322591463j),7.631407977777224,-2.814688420250952,(-12.257151486002384+1.7817491689454255j),12.385975643922773,2.997239697866107,(-33.77144315232168-2.565255587526228j),33.868730546328855,-3.065778928348357,(-7.57890831850723-30.970716155172614j),31.884559122945515,-1.8107919637198022,(-23.182628692326006+5.055363455150364j),23.727430808031595,2.9268869734046548,(-12.033943049620465+0.38347748350865407j),12.040051507442433,3.109737113087534,(-26.15552288523845+0.7049904965202916j),26.165022243453496,3.114645387148706,(-11.669623435606825-8.14391784408799j),14.230372763217373,-2.532295475678278,(-25.288451150197126-8.592663244976281j),26.70841858323837,-2.814045928246227,(-14.534802941812323+7.145098466862214j),16.196077570154845,2.684699270333942,(-9.44188631597812-11.390883734472967j),14.795318497961972,-2.2629116028693685,(-16.011349202830065-39.920485020155425j),43.01172430325737,-1.952234277771763,(-9.041363091209352-9.822490851303035j),13.350190001307642,-2.314809428601322,(14.47515337136074-15.686825802396267j),21.344942466053674,-0.825548753445372,(-8.324755756075593-11.175040292492824j),13.934959057605868,-2.2110523847910164,(-24.548729113591126-5.92107071820652j),25.25270638055413,-2.9049165230658986,(1.7954526817038345+0.18599414915491064j),1.805060706945157,0.1032235966023796,(-11.774105076593372+4.000987149740597j),12.435330656120536,2.81402229833769,(-12.060035423297249+2.748994394452351j),12.36937446243402,2.917479286609461,(-25.887928284910394-4.978471703842677j),26.362283880396742,-2.951603473272009
965,(37.762116038274904+34.05096361333132j),50.847276531634925,0.733766148084608,(7.245470883643966+6.181180426291004j),9.523856350664657,0.7062965521189342,(23.463753833519746+10.596214412631612j),25.74543656336933,0.4241830951102197,(3.279791224398201+10.137239621065747j),10.654607341922304,1.2578865215000365,(-15.926302718639736+27.197419882475025j),31.517404184821427,2.1005464346218705,(6.81854942245034+6.051496730701402j),9.11664570486797,0.725868742367996,(10.96991793119604-27.151360719786794j),29.28370687520891,-1.1868221140578687,(13.311541506686313+31.70322577757872j),34.38446832493363,1.1732705852968381,(1.8621864807418897-1.9054728508909373j),2.6643132838576435,-0.7968865868335285,(-9.16623651931612+9.278303914276352j),13.04250035283574,2.350118653478416,(-22.47859500186829-8.446216967016007j),24.01303425875054,-2.7821690983854364,(5.3071774400279175+37.1565241430815j),37.533630503527625,1.4289229421059921,(-8.757163679927242-3.647120157070699j),9.486274355991831,-2.746966764639508,(10.559716457945465+1.7588554284425104j),10.705194257479217,0.1650475690761058,(-13.223448860370702-1.3989996073378057j),13.297247822920747,-3.036187873006983,(5.825255694173663+26.08756319785599j),26.73003100455802,1.3511041045992804,(-10.909673475489907+0.9532102554691728j),10.951236694224978,3.0544410357572533,(10.73647681527644-3.3962799245627284j),11.26084595982719,-0.3063711711877182,(-4.34635550929406+2.1251728974624493j),4.838095292290115,2.686819903519444,(-9.746764177961177-1.4699900079375299j),9.856991557479564,-2.991902548525035,(5.954370811683494-3.1577869338509106j),6.739892438505817,-0.4876168915346533,(13.862233846192872+47.465081701769336j),49.44790701498066,1.2866478726349997,(-7.335949963655258-10.018496128960074j),12.417182714095881,-2.202834221500254,(7.444784526901096+3.6100804895821152j),8.27390462800046,0.4515061622401452,(8.594653692244874+7.140951751935935j),11.174133703025722,0.6932766749551578,(-1.4449981160730223+1.5412537283114953j),2.112695579227795,2.323972727681707,(-0.25163818826042195+6.9105305005445645j),6.9151105252734535,1.6071939746951431,(2.5455472530981185+3.8825376276725336j),4.6426187920233595,0.9904664170074488
966,(45.085689557160826+8.952929906322963j),45.96601306130664,0.196025827203319,(7.548454116454124+3.184920660195152j),8.192855372820341,0.39926761791998444,(15.288732316099114-40.65597997967819j),43.43563104113174,-1.2111043265310588,(-3.9321236477276287-9.268320703966934j),10.067937477587003,-1.9720350744740403,(-26.179377780665277-33.40578210546545j),42.441796605005145,-2.2355053133260867,(-11.799057163717471-37.034817747960275j),38.868952591719086,-1.8792230197138844,(14.977427268972846-9.631336061786651j),17.806907702699068,-0.5714787222267699,(-38.12054422255639+16.69337449829507j),41.61543756785702,2.7288379790701884,(-5.231221216117785-5.513610386985714j),7.600366761639703,-2.3299191429630097,(-17.973191511394955-2.5636574624567467j),18.15510817070749,-2.9999105088924165,(-36.37859214722582-10.356693889752957j),37.824107060712564,-2.864238388428111,(7.066567264897138-26.910643313857108j),27.82299582135177,-1.3140002737521264,(-36.81902585124904-14.760231308582878j),39.6674311358552,-2.760322732921037,(-5.292174888202041+6.28902985704976j),8.219428909004543,2.2703308865954166,(-35.23334377573157-28.587664036796898j),45.37227180448047,-2.4599505294613753,(-13.66948830071511-10.04339783998551j),16.962451195968487,-2.5079354879432336,(-29.532733939668972-14.8973411741008j),33.0773812144921,-2.674403436087653,(-2.7774100991384074-10.726230037591973j),11.079982747194885,-1.824167761361559,(-1.6552006019595709-19.4297790502653j),19.50015392182471,-1.655779997195179,(1.3983229161602324+5.276575399932811j),5.458713669815899,1.3117452068118378,(3.9313460211727573-13.435781822491752j),13.999132641695722,-1.2861397876179541,(-47.952185499967925-19.79822763930759j),51.878530355833874,-2.750037198225613,(-7.924448800920814-16.45351499459717j),18.26239427007996,-2.0196373888415424,(-10.117582065553037-16.72257102058152j),19.545072227842837,-2.1149028638304332,(-4.8572203841701125-9.305202446899216j),10.496636720310788,-2.051880589110195,(-3.8986729573483174-5.926910746951438j),7.0942174924855195,-2.152629560664066,(-11.037179685631962-20.381414218629132j),23.17803660719054,-2.067114640595669,(-11.28594021230979-16.779936533669378j),20.222233223603258,-2.1628853245962043
967,(41.44436107894835-11.127214321004907j),42.91211907827234,-0.26229979955536625,(10.002996095380844-15.372940005973023j),18.340861902087653,-0.9939372138551144,(-9.73354344783045+4.577687628795328j),10.756258274959228,2.701985893833048,(-1.0796364298604038-2.5414737236489104j),2.7612865676491416,-1.9725036907137217,(13.739778546750392+3.7014834807304986j),14.229634375902393,0.26315164545988423,(-14.484623795119926+6.571485112930161j),15.90561985826447,2.7156768724625744,(26.25117678477382+27.169227790571195j),37.77950795499319,0.8025818715828936,(-18.92074563847871+20.12565668160103j),27.62311844056864,2.325345840028276,(-6.460473788634208-6.808128324286905j),9.385538495663807,-2.3299991902201764,(-28.194767248891058+6.786245518527313j),28.99996600785718,2.905393779190017,(-50.1985824022095-9.738558933318014j),51.13450112486799,-2.9499722730438713,(6.757928220475854+0.0784193551279877j),6.758383196324594,0.011603531885277341,(-16.443724527086292-13.197486758990117j),21.084822339218768,-2.465277474178539,(-16.94711613941337-20.15434926522567j),26.332537662509242,-2.2699639384393477,(-43.970958261374-30.761051315565787j),53.6627193539646,-2.5311509398390712,(-1.7059266300686091-14.1294857271041j),14.232095860400033,-1.6909499771248508,(-12.87975876646145+4.745174370981698j),13.726065193392538,2.788602259705918,(-14.459648806794835+7.438560799264103j),16.260800422494334,2.666463222932286,(-17.782669307301934-6.240392676073575j),18.845843797624212,-2.8040935454221203,(16.122544647183048+25.208641415224395j),29.92343643203062,1.0017923606940358,(6.970799003787443-4.670523499067736j),8.390818107106597,-0.5903154762517957,(-30.462850375758883-27.02000127141627j),40.71935315944017,-2.4160165254359445,(-17.885930483334327-0.4385605688211731j),17.891306398002154,-3.1170777025829115,(-8.29061115160975+7.214287834266253j),10.990003740801821,2.4255015784262004,(-5.875793526762495+0.3970831515736175j),5.889195581606003,3.0741157571534123,(-1.4050247425143874-8.979905051380117j),9.089157786004144,-1.7260011877101853,(-25.10453499351887-8.817133077416782j),26.607884413190213,-2.8038342853648945,(-5.3583117857598825-9.67862136220335j),11.062875605660233,-2.076417202820973
968,(14.425956999901445-11.149352208474742j),18.232287021425098,-0.6579763516941362,(2.694271905531683+0.91651952159018j),2.8458933807142563,0.3278938930162681,(1.7359533693485734+34.40733107238154j),34.45109527467922,1.5203860624437813,(8.972425982856512+9.620041512457856j),13.154832827491617,0.8202162319313855,(-12.722457790209816+16.62681345901969j),20.935898787124206,2.2239402642730477,(-10.407100189008734+7.710425038458558j),12.952157681936793,2.5039531563715376,(2.5644026611109285+20.189223283506433j),20.351434784790754,1.4444544893987314,(-21.313668178772637+15.646490276264545j),26.440217646609234,2.5083415902178237,(-8.809319623519727-3.462150053349075j),9.465230859373413,-2.767126688681366,(-28.294675052724937+2.2540894967288465j),28.384318836261656,3.062095749752937,(-23.21968982549996+3.628029355671543j),23.501416821077846,2.9865978951197083,(-14.437745108753763-5.858627700470311j),15.581142524155963,-2.756108742922129,(-18.20293083644515+1.6235472471108308j),18.275190743190805,3.052636511382022,(2.710630784038691+1.1186142383194693j),2.93237396345508,0.3913865977167103,(-19.076323069859075-12.633189002515325j),22.88020031028819,-2.556657839278583,(-1.9917149380791317+6.132037208909876j),6.447387744352187,1.8848516373030282,(-5.165466964057+11.041891403692512j),12.190382058315597,2.008358952802476,(-5.913643026090743+5.157654042983002j),7.846819041314167,2.424372345137132,(-16.050366605419885+3.2155528090874625j),16.36930200211384,2.9438688524902434,(35.29202641111158+21.240443748674984j),41.1908191086706,0.5417773873660553,(10.516769403180508+11.979360354485676j),15.940750082172949,0.8503220146176972,(43.50847423592501+13.237603359849523j),45.47770303182483,0.2953544588820799,(3.2820944015486164-11.852362793596496j),12.298400198875758,-1.3006508357373512,(11.252974345182224+10.078911265284063j),15.10674961422209,0.7304156939420201,(-2.19405883034024+1.6842763118306052j),2.765986414570341,2.4868888869588304,(-6.044493777351272+2.864309467401985j),6.688809591361298,2.6990659967549773,(-20.462369259973038+4.161727323578372j),20.881296177376257,2.9409449615404926,(-4.541115115752254-20.799638004688344j),21.289590593071285,-1.7857499658084044
969,(4.365798431005757+15.57526912065141j),16.175574305751546,1.2975064495500146,(-4.422196259604366+8.650898530136717j),9.71565052568177,2.043350625722654,(-32.57337805028707+8.251484960863364j),33.602261258229,2.8934918251267514,(-2.1570559062580656+6.152626706046769j),6.5197933684038425,1.9079976041073452,(-16.915725169792005-16.09005684314777j),23.34591371601594,-2.3812051431221346,(-21.278514959205935-0.6749579050613892j),21.289217154295635,-3.109883125499639,(-30.286935409488585+2.631142131682216j),30.40100928284531,3.0549363849028928,(-49.86827042476531+3.718118687555029j),50.00668757008675,3.067171546703999,(-7.632339243229758+3.1618219528050004j),8.261338897841235,2.7488484449362005,(-29.7123107201144-7.850886698996297j),30.732032641677023,-2.883266445790811,(-45.501732172478995+14.207648054816456j),47.668279746027544,2.8389409223930273,(7.890224083359115+20.896334020021985j),22.336347319155575,1.2097578572368626,(-21.408475696558817-9.093542018322825j),23.25973641486834,-2.739922224025562,(-20.843910980825704+4.599024443035224j),21.345248904714648,2.9244308821397507,(-34.08263495967391+8.39315923200638j),35.100870753988424,2.900137918636806,(-14.763844668063484+12.519955712821428j),19.35769615511403,2.4382523508477867,(-22.690565369670153-4.964029419416103j),23.227211302093565,-2.926215260251347,(-13.399739501699532+0.8999824557365743j),13.429928783654828,3.0745291987282886,(-18.05616809217407+2.612232690803108j),18.24414881006361,2.9979169099938705,(9.095223874934916+12.03413216002698j),15.084542889334822,0.9236027010380272,(-4.611259615812827+13.520956137310119j),14.2856560966408,1.899471590613793,(27.667585345810885+55.73108387266691j),62.22096904171425,1.109994350044536,(-22.40559849984014+1.6308689547553599j),22.46487430820888,3.068932337249182,(-19.78047478454441+7.500844101888655j),21.154901203807004,2.7791409932026685,(-10.975818195121327+1.5954433471662564j),11.091168762865953,2.9972438045399787,(-12.935779800246857-3.7474167117677326j),13.467647569345981,-2.85961759363684,(-13.498897010648498-4.690603243086407j),14.290625573716067,-2.8071641543711663,(-11.12862065093693+0.6390720694025946j),11.14695522115122,3.084229663389258
970,(40.68251268509351+21.262755034513603j),45.90393872022888,0.48160375398812044,(6.208204656728645-11.648250684469435j),13.199376843929787,-1.0811194755719444,(-4.360509715162763-17.310757694414477j),17.851509093932616,-1.8175586137276538,(3.6126159360156223-0.20240536951348176j),3.6182816135234583,-0.05596885557225498,(7.663861843768244-20.908465847975847j),22.268783587711727,-1.2194601243356449,(-4.084110557153428+7.608039649685743j),8.634942174342713,2.0634604503230474,(-7.541484035658472-14.42202095430171j),16.27478632321817,-2.052607049187736,(-7.760781393273214-6.7396107283463795j),10.278719794012158,-2.4265020721961825,(-2.0796406475263387+0.558072374181058j),2.1532185206494607,2.879418983003331,(-11.642401744189385-20.654269617878082j),23.709583965584585,-2.0840818268640433,(-46.9909871265385-24.155669531659015j),52.83606005039765,-2.666769123664549,(-0.9562950632759089-18.134061612263224j),18.159259092964245,-1.6234822660709929,(-30.504191604215332-6.04453995579177j),31.09730163058918,-2.9459723319420656,(-7.2761709596424025-18.146956502260597j),19.551334842636233,-1.9521284627490931,(-18.090559978052095-2.482032957258564j),18.26003417084475,-3.005243495371292,(-16.99609487743147+7.270427033682566j),18.48584188871999,2.7373777582797265,(-19.566092596560953-13.354016493607674j),23.688852568428533,-2.5427029441562383,(-9.853550274736175-6.279194769220895j),11.684209000465732,-2.574231373797204,(-13.335715855607784-6.1907376374006535j),14.702603506747975,-2.7069745497800515,(26.205154168155403-3.4730407751987595j),26.43429812200403,-0.1317648366981878,(-1.6758876248519163-0.37557064494002823j),1.7174552804869379,-2.921132606810151,(-38.56429751563291+7.495700640882701j),39.28600986320677,2.9496174158168427,(-2.6468256380409536-5.766151275687417j),6.344618703460636,-2.0011326340272966,(-8.897159183339127-1.9039991697634795j),9.098607276508629,-2.930771743534438,(6.454224985649555+2.4360944422679593j),6.898664819878687,0.3609097257980993,(-7.068786440320285-5.602863088072285j),9.019967656402034,-2.471367801938818,(-11.731074683538552-16.648694115612066j),20.366568905585815,-2.1846191203911505,(-11.793850418890697-18.423916725575303j),21.875456914407565,-2.1402074586154054
971,(58.74203608193361+4.960610321398203j),58.951119224421454,0.0842474808323919,(13.272342919983645+13.628087376805773j),19.023139912629905,0.7986218820033835,(32.4919195432277+7.488419793122144j),33.34368405862804,0.22651493568796616,(3.3311739862101106+4.926282561614428j),5.946846223274095,0.976219705312968,(-10.05254550726965+17.368606557125467j),20.06793873101941,2.0954642957870755,(12.905768417910968+9.755475163704567j),16.178014529799533,0.6472666650716054,(34.329988376373514-2.1239563010493185j),34.39562897070945,-0.06179007379109174,(3.0823428468531455-9.775029983942506j),10.249490163540905,-1.2653369342118062,(-0.14677978281062787+3.326256873551809j),3.3294938194104806,1.6148953327972317,(3.2537735974475197-6.517270951299708j),7.284357437420378,-1.1077456951334304,(-14.855548461909816-3.946305850613885j),15.370772588609217,-2.8819441110485284,(24.4603584353331+15.97632393981077j),29.215613315738246,0.5785876154730328,(-26.764332176792294+18.262277762615987j),32.401238648369876,2.5428200906834273,(17.360615480273577+17.92257853105821j),24.95215002872224,0.8013240327773633,(-20.514166756283608+2.4237437591960553j),20.656852894738183,3.023988105376974,(15.53398955736637+4.865877806995538j),16.278255385666462,0.30355953002131225,(-13.731270537922462+9.605650464688733j),16.757574748017458,2.531171692513931,(-8.845072873638873+7.9706124731038335j),11.906551865942577,2.408150351523845,(-10.426656827772845+0.9296143760714393j),10.468015833592382,3.0526702992996335,(38.979786004448016-5.9476468757652725j),39.430929741908976,-0.15141500103579336,(2.553393638424406+4.65704465821813j),5.311109490622862,1.069269792590284,(-26.11932380196245-12.344079637488717j),28.889364443829944,-2.700101593068566,(-0.49465650776504155+4.329781350211624j),4.357945800639873,1.6845482897092394,(-3.303782621179573+10.313686300112643j),10.829917114416869,1.8807985445714763,(0.9799483859045095+5.93639440645335j),6.016733115903303,1.4071970115824597,(-13.380048383805336+8.778582387657876j),16.002787366264318,2.56094467288439,(6.997623779074377+2.428242374843904j),7.4069629123180265,0.33400825356656044,(-3.539755225540146+0.13567010374132948j),3.542354221952959,3.1032838665528253
972,(34.232411907388375-35.07712198579293j),49.012881080419085,-0.7975850619613913,(8.573215883172118-1.1193312756165565j),8.645977855861537,-0.12982705817706147,(11.513935479857246-5.734813092056269j),12.863078614201791,-0.46210709697440144,(-3.0986622751957-2.629371812577116j),4.0639025609007975,-2.437940627827161,(-20.700252958739362-16.003267512584763j),26.164958315180794,-2.483473678739183,(-12.54412803501306-7.055100221794615j),14.391997335268202,-2.6292620451018864,(23.00848846979583-8.78216070188217j),24.627563587541726,-0.36462486177478065,(-19.532203651184133-36.83166600229966j),41.69026984772691,-2.05839695305623,(-6.609769561153232-2.9611464136217194j),7.242750978354327,-2.7204069974646665,(-2.135120973060438-6.684608088585518j),7.017316215447718,-1.8799626674943584,(-41.63493825978908-15.95009743426105j),44.58557717534752,-2.775744774617761,(-12.575754700962648-5.744655037373807j),13.825724856122676,-2.71309494650405,(-10.264812070512889+2.959153152709925j),10.682834559429448,2.860921349211752,(-22.185081257695657-6.568773094507822j),23.137126234208278,-2.853727179689868,(-24.603429378699985+1.1219353241795493j),24.628996651595845,3.0960234520908516,(-2.0210655258489254+0.9993880226699478j),2.25465790745096,2.6823661991957906,(-32.93511930468293-1.9881398886984751j),32.99507211434356,-3.08130047046978,(-12.958811374736996-8.582570588867116j),15.543207846480719,-2.5566219145345808,(-15.599206076656905-9.244704956422028j),18.1328376144856,-2.606602899061485,(-1.7642291781767767-12.281336720353552j),12.40740650707612,-1.7134715043055389,(0.5243395980120624-6.5000398950028515j),6.521154088861276,-1.4903034834928983,(12.408702314600397-31.214520642073445j),33.590507469325296,-1.1924212400285605,(-13.015512475400826-16.40417659313937j),20.940405313561055,-2.2415163166244065,(-8.09827887742945-23.243205119874293j),24.613587812855943,-1.906058328814981,(-7.762018780420252-2.736589637226297j),8.230301233258176,-2.8026376245349147,(-1.3983960999170577-0.19825920692424479j),1.41238038976526,-3.000755137754189,(-17.719611027661244-2.5774613578264067j),17.90608617265935,-2.9971475719342737,(-0.56483049230755-19.175643125161038j),19.183960038234446,-1.600243434164046
