,Air_Products_Chemicals_final_fft,Air_Products_Chemicals_fft_absolute,Air_Products_Chemicals_fft_angle,Albemarle_Corp_final_fft,Albemarle_Corp_fft_absolute,Albemarle_Corp_fft_angle,Avery_Dennison_final_fft,Avery_Dennison_fft_absolute,Avery_Dennison_fft_angle,Ball_final_fft,Ball_fft_absolute,Ball_fft_angle,Celanese_final_fft,Celanese_fft_absolute,Celanese_fft_angle,CF_Industries_Holdings_final_fft,CF_Industries_Holdings_fft_absolute,CF_Industries_Holdings_fft_angle,Eastman_Chemical_final_fft,Eastman_Chemical_fft_absolute,Eastman_Chemical_fft_angle,Ecolab_final_fft,Ecolab_fft_absolute,Ecolab_fft_angle,FMC_Corporation_final_fft,FMC_Corporation_fft_absolute,FMC_Corporation_fft_angle,Freeport_McMoRan_final_fft,Freeport_McMoRan_fft_absolute,Freeport_McMoRan_fft_angle,International_Paper_final_fft,International_Paper_fft_absolute,International_Paper_fft_angle,Martin_Marietta_Materials_final_fft,Martin_Marietta_Materials_fft_absolute,Martin_Marietta_Materials_fft_angle,The_Mosaic_Company_final_fft,The_Mosaic_Company_fft_absolute,The_Mosaic_Company_fft_angle,Newmont_Mining_Corporation_final_fft,Newmont_Mining_Corporation_fft_absolute,Newmont_Mining_Corporation_fft_angle,Nucor_final_fft,Nucor_fft_absolute,Nucor_fft_angle,Packaging_Corporation_of_America_final_fft,Packaging_Corporation_of_America_fft_absolute,Packaging_Corporation_of_America_fft_angle,Sealed_Air_final_fft,Sealed_Air_fft_absolute,Sealed_Air_fft_angle,Sherwin_Williams_final_fft,Sherwin_Williams_fft_absolute,Sherwin_Williams_fft_angle,Vulcan_Materials_final_fft,Vulcan_Materials_fft_absolute,Vulcan_Materials_fft_angle
898,(5.489390247927105+17.768729050594267j),18.597342212463314,1.271162168016722,(31.038293423191668-6.322032646763255j),31.67560189500562,-0.20093623862739463,(13.374676136273019-7.050919913495331j),15.11943892400495,-0.48515783628033665,(1.7502358881422193-20.264290504906366j),20.33973439677567,-1.4846396910112998,(11.540577124738292+11.702918371037931j),16.436034155817815,0.7923824230006679,(-41.06886003723319-0.6881752360530768j),41.07462537763876,-3.1248376027633795,(8.656322733018271-41.726166549992605j),42.61460897645185,-1.3662424029663154,(-22.920335067184638-2.4692321424505437j),23.05295787887803,-3.034275483600215,(49.68890615927101-47.36462189904823j),68.64688487429449,-0.7614542624289646,(4.885843564338169-25.106827403860862j),25.57780775638216,-1.378596316599718,(0.7650980252640158-5.4526333857914455j),5.506049929678297,-1.4313893367770854,(-14.485669868283047-14.825005648405813j),20.7271663284721,-2.344617799625785,(-20.798574601670886-3.794109100686652j),21.141806198364,-2.961155114343306,(29.821158674551924-22.15325401774609j),37.14926874472211,-0.638922483410357,(23.920223036918316+5.224753811088821j),24.484181067015594,0.21504668604866767,(-12.974432012297967-9.249782852007352j),15.93406316201337,-2.522245481165766,(2.999192278761157-11.613626037369432j),11.99464314020412,-1.318070307257798,(-22.43477989337083-22.305276364876356j),31.636129702880975,-2.3590890588997193,(-14.24710634320489-1.0373131060394623j),14.284819132020898,-3.0689122144440506
899,(-10.37168455642518+36.95127347539708j),38.379271123766436,1.8444405275747844,(32.414700956710256+31.012720396360812j),44.86091466405703,0.7632980641997106,(-3.795780982898844+11.360473840985811j),11.977826145084066,1.8932562552061487,(11.189170556656354+16.469122217058782j),19.910538022523767,0.974028035225264,(-2.51739719911068+18.25731508107451j),18.43005270279282,1.707816643653387,(-115.99369554485142+7.141727233608137j),116.21334550743707,3.080100317808156,(6.344537069609796+13.429664463365736j),14.852913459191814,1.1294493604469857,(-19.466405660371695+10.639300502795967j),22.184130916557127,2.6414045653751184,(-19.51611800934331+52.22357063149717j),55.75105552056918,1.9284296349076449,(19.422385289873006+71.548199617821j),74.13753380643192,1.3057253533904822,(4.89696643936952+15.464909281406882j),16.221704577215558,1.2641349838175848,(-29.196010548374794+4.354109318893193j),29.518897335464356,2.993550042565902,(-16.322554482318697+50.97348494551056j),53.52309737224159,1.88069571168253,(-0.49341336728383567+19.380740585449555j),19.387020461935503,1.5962497816422223,(21.76814656767872+18.97916664401272j),28.880113772164194,0.7170590112705754,(-17.83874387720091+2.261856419795211j),17.981567717530684,3.015471058907038,(-1.3976341449776868+9.630523417132306j),9.73141112537854,1.7149156232444305,(-43.764269454692226+7.784932959965106j),44.451281894834686,2.965550734261977,(2.8835264424655414+31.893370909988523j),32.023457538912005,1.4806300070063425
900,(-22.717532269313455-18.23743286865509j),29.132288445056957,-2.465152132767186,(17.358442377499205+7.149469200993252j),18.773130576142897,0.3906994114102907,(0.26890753428111935-10.837217195034421j),10.84055292844156,-1.5459880793568874,(-24.700194117596652+3.397410939581908j),24.932749357809442,3.0049044228278343,(-10.27065545394337-13.22682100533646j),16.746198295757353,-2.2310442137816935,(-67.51167245666363-20.70592093197116j),70.61558666142254,-2.8439992292660423,(-44.934976034986576+4.592946129800552j),45.16909591098839,3.039733231960098,(-33.171193009316184-0.6696809479575618j),33.17795229114305,-3.121406765581989,(-50.91453509268054+1.433348056432632j),50.93470693304004,3.1134480466883887,(-7.873254083408419-47.29711733723752j),47.94794508917271,-1.735747535807327,(3.2752679416531185+8.34385718386077j),8.963667374143556,1.1967405709816379,(-24.17629548580675-0.7576104732101179j),24.188163159821737,-3.1102659919856563,(13.534874125939792-42.344551813407996j),44.455077166544534,-1.261422942387432,(32.913220322304596-14.802457336709956j),36.08867987596225,-0.4226393474141469,(3.91601634400498-22.57906711994413j),22.91613964029405,-1.3990688778948541,(-15.040541313449076-7.078723714970596j),16.623062667103664,-2.7017053323903726,(-13.35925355234831+6.860509993062374j),15.017864456734173,2.6671718752333895,(-48.86738967242976+34.58072854073291j),59.865253359565386,2.5257547064291,(39.53295041845133+8.62740590086916j),40.46339458530491,0.21486453443657635
901,(-24.08092072239716-5.6802665568324375j),24.741789971524817,-2.909944591391103,(22.70804470263152-9.903286491321097j),24.77358225097643,-0.41124615909117385,(10.888684484835853+11.446573174690798j),15.798338116835454,0.810370909179058,(15.464652687176237-13.208942397837063j),20.33793603108154,-0.7068912949827456,(-19.838390352027513-4.690739929296687j),20.385405878807433,-2.909409289220505,(-78.12753500415359+62.058142172355396j),99.77537138848204,2.470325687886947,(-48.08671994426071+25.632244549964568j),54.491692905129575,2.6518621199256027,(-44.929885948166856-3.631610426620271j),45.076415625091784,-3.0609395984178573,(-19.907834612118133+0.43578026516883384j),19.91260363144306,3.1197062611320168,(20.978141629748638+5.16848156236918j),21.60545366101677,0.24156363597804872,(8.58046616771452+16.798620440391996j),18.86313993892982,1.0985588012461305,(7.405613487411815+21.119777831564058j),22.380530082631207,1.2335441038363844,(-28.70491072175176+13.792321322589334j),31.846507296865248,2.693677375205587,(17.796801698557296-1.217499522946735j),17.838398352602944,-0.06830471709047028,(13.218844880402301+11.82935107922911j),17.738979872805455,0.729982150046143,(-8.681935674808976+1.9370042480961822j),8.8953916450409,2.922080326894281,(13.90647426006182+26.561120742559677j),29.981380245855856,1.0884748964130908,(-72.72874590386489+36.72252942128872j),81.4740121010765,2.6740131686205855,(21.986795271889775+6.50061123753345j),22.92764952605349,0.2874702078698683
902,(-32.7366875155679+29.38172383652993j),43.988366701868465,2.410151234602876,(8.808729207063635+12.498586295043626j),15.290793622897024,0.9568708142114547,(9.132065698788962+19.506482406202622j),21.53827940645423,1.1329473383337474,(-9.395463280601104+32.98569385102645j),34.29767818804602,1.8482824007322665,(-22.76846094877479+17.681832954320157j),28.827938368887306,2.4812879640425325,(-162.28275835164283+89.69882998830585j),185.42268944087908,2.6366545636785816,(-15.424314700336826+32.366272235921556j),35.853661771495716,2.015512785739381,(-47.77293270073872+11.334490852673586j),49.09912200557819,2.908642332629872,(-0.6298610770593989+26.326718509961765j),26.33425207745908,1.5947165484345187,(-10.383001420353589+57.82740343164106j),58.75215150222872,1.74845488003517,(-12.094675167681896+16.767942676041358j),20.67474471423408,2.1956733734414344,(9.413097156823127+68.4702108923179j),69.11422558144075,1.434175479960169,(-48.27559139764378+50.728346209037824j),70.02783613604136,2.3314252411204106,(2.502320054184686+7.490607158730017j),7.897518677406989,1.2483909750564925,(-9.037451007499026+17.55792875599415j),19.74731330873928,2.0461519969606567,(-28.871101090144496+3.3979665279738773j),29.070374175138742,3.0244372277968274,(8.14670569455406+21.168816544999444j),22.68231927271816,1.2034227915424958,(-89.86192509830029+34.083848506882305j),96.1086588784415,2.7790650452225005,(31.24725805434297+51.96927523623346j),60.63989367152691,1.0294478800417655
903,(-21.724935795219537+12.239928397015463j),24.935690936296044,2.628516297757156,(-7.056632673169895-11.62509970841686j),13.599228210258207,-2.116359387239598,(15.174166664646938+5.216665851960391j),16.045838606239688,0.3311282596626874,(-16.06562214705176-3.8887928486713643j),16.52957727202113,-2.904103815988836,(-14.566860323335938+12.810284417406809j),19.398371234060722,2.4202687894279413,(-112.15950834934449-32.739828101480036j),116.84028268230584,-2.857579676032113,(-10.89937815143316+8.145318625358875j),13.60671376918603,2.499809226410319,(-24.37863441794989-0.3433886985216712j),24.381052723012665,-3.127507943786391,(29.329964593009237+33.66234792995276j),44.647513829824504,0.8540664101375663,(4.8171677795624355-6.6774761200282216j),8.233698606944612,-0.945848266789327,(-5.982985167543939+5.5419441480451335j),8.155320745078177,2.394444261520687,(70.20410954723124+0.28902565190123175j),70.20470449440765,0.004116910261658625,(3.272282061424793+3.2068236151360545j),4.5816533683940746,0.7752955006902691,(6.207171841062644+7.207809346459589j),9.51217629354036,0.8598513341941323,(5.413338407531782+18.244624391754535j),19.030779067359887,1.2823618211970367,(-13.22433265411839+6.320669078187214j),14.657210912814687,2.6957340235716627,(12.200761462684756+18.047778200110024j),21.78487728286988,0.9763423657203225,(-79.6464880248634-4.268626919520383j),79.76079381797027,-3.088049214282026,(55.85769543622766-19.357374784984124j),59.11674972469907,-0.33359627139660086
904,(-15.753801354319265-13.459111610049316j),20.720278531986867,-2.434584056784192,(15.551786488660962-34.83853709215051j),38.15208683296426,-1.1509434596051686,(27.13374217178135-6.787640792983041j),27.969841468611744,-0.24512452351024738,(34.83875754440417+1.7126813498996274j),34.88083004522789,0.049120685482004295,(-14.264246284493652-17.584852372243944j),22.64278593765141,-2.2523092270831953,(-53.92776133427927-20.511298314201433j),57.69676594975795,-2.778141878535801,(-4.50801317565924-20.876684758448206j),21.357859192707984,-1.7834662902566514,(-24.169094699867557-16.223497220301617j),29.109225353284486,-2.5504238985008003,(36.556063267419944+13.966737861896652j),39.1333045897551,0.36494891079542685,(60.36427151633178+25.536759333376573j),65.54365989894232,0.40021296318789795,(0.22341974905671425+8.673489255862266j),8.676366304843679,1.5450430979063265,(16.83752981630399-45.03642253512532j),48.08099172310477,-1.213021335655774,(23.861054844883647-11.360643817361407j),26.42752667684771,-0.4443589708063612,(22.61250447400733-1.5420543024893592j),22.66502349566017,-0.06808933960256443,(22.93811078781046-1.7466662515106472j),23.00451628502614,-0.07600024411779886,(-4.304297736147699-2.7381858596047177j),5.101435170924495,-2.575014375873652,(25.872164140335055+24.993125470573837j),35.972561739363044,0.7681181836358504,(-62.58796593389127+27.949768920317723j),68.54518992928017,2.7215966284836397,(32.67270400999778-26.278707516207376j),41.92941754958324,-0.6773583597396844
905,(-9.413483043930844-13.265444196914284j),16.266089657930095,-2.1879524651007123,(19.584943742360405-3.826213678335437j),19.95519813240909,-0.19293493890278918,(5.763305379818014-6.737514683300096j),8.866216386301636,-0.8631725989828724,(-1.2390022795179974+0.5281722978531729j),1.3468825579352843,2.738631227097511,(0.8933290161269021-0.25117168477328145j),0.927967642909012,-0.27408746841473436,(-86.96455466330656+10.819742580934047j),87.63504206255003,3.017813162439062,(-12.264268156588216-3.9526275505808197j),12.885477793637078,-2.8298155369576055,(-25.59456522861158-11.624061803440524j),28.11050661321951,-2.715283555722625,(4.248254686607608+5.251841043009102j),6.754961304353892,0.8906474087667625,(-18.06629010378786-26.176467316669896j),31.805632823368104,-2.1748964736973897,(-7.784295828794105+0.2814452270567571j),7.7893820657363015,3.1054528803490786,(-11.748540084667924-7.385005286507197j),13.876833111441107,-2.5804165106766175,(-26.256184006041064-25.70259030589753j),36.74248694620309,-2.3668485666461536,(11.322733205972312-14.945693493076561j),18.750414428556482,-0.9224542144164467,(15.901367947728179-18.635217621122802j),24.497445548375914,-0.8643915235955435,(-15.362795028439002-14.538654340868316j),21.151547015031294,-2.3837494118301144,(34.33900390977893+8.534314784064632j),35.38363630761142,0.24359581174570796,(-59.46608893025921+19.25786968196928j),62.50664986502803,2.8284046389239514,(-9.701908064085004-13.976868260856461j),17.014107865688825,-2.1775787968722704
906,(-99.12208188148034+21.918470229489436j),101.5165329082899,2.9239685779620563,(-33.595332126582484-7.683094338718219j),34.46267951441137,-2.9167637734807643,(-26.315078425421362+2.550699568303706j),26.43840806145146,3.0449653098609595,(-31.824668951463202-18.49128722779344j),36.806755592023904,-2.6152337830152903,(-46.90620242070676-3.597711072352309j),47.04397252031809,-3.0650424174853033,(-204.7079073431252+18.47869261294031j),205.54023793283173,3.051568061378376,(-31.805364460125904-36.860696060060704j),48.68564595929291,-2.282705090617031,(-57.82161802525624+0.7414859581014639j),57.826372119342736,3.128769675913968,(-76.18369662117591-39.45811786611426j),85.7956799402134,-2.6637010877197262,(-18.442829637531712-8.887299679101007j),20.47247079922614,-2.6925428077330156,(-29.953209216873883+6.942754579726302j),30.74730205309287,2.9138280267378907,(-70.20796454999105+31.433245446682j),76.92338529708735,2.7206395318179086,(-61.98711064101341+28.96667897114988j),68.4212713725702,2.704444194211737,(0.7475600958328137-2.9058400605792336j),3.0004587240201603,-1.3189952922537034,(-29.28367851359306-1.3219496216463615j),29.313501634735534,-3.0964804001551136,(-40.71639497371467-3.4083545355049867j),40.85880199290276,-3.0580777275141444,(11.662992895777602+9.571044033944622j),15.087421488997574,0.6871963984001218,(-104.81442331486696-8.453802210432741j),105.15479117301903,-3.0611119155585103,(-17.79121696360776+11.33750267247466j),21.096596121046034,2.5742308217531473
907,(-17.417070332604883+29.35896552424291j),34.13653754592854,2.1062343829990122,(-10.340752780891833-17.91300292552398j),20.68349201381026,-2.09433965429696,(7.740680981069055+11.124129477841677j),13.552283892040867,0.9628637271736534,(5.465161067254305+27.1783412427395j),27.72237757115769,1.3723575630110667,(-7.345564676489209-4.282201913965357j),8.502621575046993,-2.613793595986709,(-123.20179772676872-15.985212876756572j),124.2344959897325,-3.0125652617538283,(-9.729483404873918+28.722446336057516j),30.32559596864373,1.8974062727627021,(-34.10835177199877-5.093771902862421j),34.4866086010324,-2.9933473661844854,(-0.824621944930279-41.034591938054746j),41.04287681041289,-1.5908893977313168,(7.112055948623644+63.0357880975198j),63.435730632599885,1.4584457618106537,(-12.169168020478393-4.727981735044381j),13.055361411985013,-2.771020650188293,(24.962981361276917+10.547346228020707j),27.099759240576315,0.3997677610373743,(-4.051687918994968+30.63623307707892j),30.90299260825777,1.7022847766425626,(1.9641929979838553+23.42683497408271j),23.509033392214015,1.4871482493484351,(9.597346262923265+35.512788167207454j),36.786779944694764,1.3068510931910495,(-18.646240381613065-2.965970830692741j),18.880658445547336,-2.9838488401631404,(32.56762283083798+10.717306719324132j),34.285721811969914,0.3179163912900388,(-73.94050580478334-12.460873194970612j),74.98314316863716,-2.974635764380279,(27.510537752113443-3.160763011120678j),27.691516936111096,-0.11439123543273472
908,(17.62747109659057-8.942185347094835j),19.76589021630277,-0.46946012937799986,(6.585035797753434-22.057012423920952j),23.01900287863698,-1.2806738870234695,(26.03357448273436-4.710440194149527j),26.456289368895572,-0.17900050747262206,(-6.33951346540764-12.459829255997683j),13.979870388050832,-2.0414560883342823,(2.9203595923536403-1.479839147187299j),3.2739004337639765,-0.46901855506274603,(-57.045876909505175+1.6437787268231006j),57.06955476326385,3.112785593449737,(8.548695809873843+2.3288081435977013j),8.860222763533745,0.26596302471474514,(-10.036276340536674-24.8104768411865j),26.763531229467233,-1.9551911718422414,(37.929842461937774-4.6217256166490435j),38.210382055967564,-0.12125159580798171,(36.17444882419555+3.64875103034187j),36.357999557398145,0.10052543189749016,(-2.311335517986123-11.73141630684283j),11.956939426172655,-1.765325841454278,(33.789941840689174-17.745438752360943j),38.16622546324106,-0.48357968023224257,(26.63663957623954-23.132293639677464j),35.27908129397296,-0.7151018663879237,(36.877682063293506+8.325043536455958j),37.80568454935377,0.2220257839348822,(55.86535631998674-3.641804945376467j),55.98393323105523,-0.06509686071399504,(-3.3938051137355005-14.531133353233674j),14.922189841959435,-1.8002375746204307,(36.34621974505652-12.301723250426555j),38.37160518776901,-0.3263569850117153,(-52.73071745485962+16.017512012617857j),55.10979272668873,2.846689389236168,(-1.193719699467545-10.582739692591634j),10.649851929583404,-1.6831202854117555
909,(-26.274169389585122-18.769854075147933j),32.28992720826356,-2.521277891735339,(-43.070385107070834-23.00496876410605j),48.82915789883012,-2.651019192778243,(-3.934789623286008-4.786355203584177j),6.196108901108548,-2.2588592651181245,(9.481983052844768+1.5048824181717173j),9.600660066211997,0.15739688920483316,(-18.42855172898468+4.60468309540285j),18.9951210903472,2.8967393669502672,(-127.21203491590104-10.477494209203398j),127.64278166958098,-3.059415691588053,(-24.100235681249373-21.65140896801809j),32.39760593303369,-2.409667807536472,(-26.264699870396843-13.788244623161043j),29.663953699231552,-2.6581672261323646,(-49.71079203964089+40.75896357723908j),64.28418123534846,2.454821746864817,(41.97295867220432-3.59232812781671j),42.12640598337906,-0.08537866327206971,(-16.760328670564892-18.720188230820188j),25.12675992926064,-2.3010129407778415,(-15.188239410321504+5.38385832936709j),16.1142342944348,2.800936354107372,(-53.846564040201045-22.84469891702496j),58.492159539078344,-2.7403528053124906,(1.2926903679560624-11.460850733588538j),11.53352278902692,-1.458479187554645,(0.17602278826041307-15.531062705366981j),15.532060158910927,-1.5594632161476687,(-24.513715949123878-3.9418396555319837j),24.8286199677762,-2.982156100474504,(27.22687511391881-12.01955128436921j),29.761927718924944,-0.4157286377976948,(-84.42677065254261-12.1735065590847j),85.29990542058712,-2.9983895215995795,(5.916861032661586+6.653208774416207j),8.903619010031704,0.8439107421829948
910,(-52.97934656433365-47.052173736019014j),70.85702657936113,-2.4153783431253726,(-32.1314653297561-0.5096831939505773j),32.135507483086585,-3.125731551492673,(4.7989810608501+9.50304533639764j),10.64603634636041,1.1031614883764098,(-11.769654598479057+19.089509600194177j),22.426193304781016,2.123296811138204,(-36.87627656153906-15.43980951189409j),39.978087633185886,-2.745076874145256,(-207.60434509167254-69.78525511597348j),219.01951039243914,-2.817313336781647,(-11.509107916754436-4.277726888646972j),12.278375803556143,-2.7857341870948322,(-39.12166347399197-18.6420354993333j),43.33624395965438,-2.6969094384664642,(-35.459769602463794+40.02596728395425j),53.474043397483904,2.2957772430991175,(-21.47878760684002-6.267096044426277j),22.37442311859253,-2.857693438979378,(-12.272354570361614-8.667889319356764j),15.024745986315198,-2.52665506537059,(-11.95704691663772-19.729572800985622j),23.07004581434695,-2.1156502359532996,(-53.34692526755705+1.5169036573518238j),53.36848725800652,3.113165616300478,(5.540630369336792+10.149657415482551j),11.563482630301179,1.0711114895561968,(17.95631485865005-25.978945279543346j),31.580608625238433,-0.9660095025241285,(-13.972015863310737+3.5533836241172656j),14.41678752235572,2.8925508776693474,(16.618677174082485-15.848050060259958j),22.963909112537348,-0.7616667156553968,(-108.91487691131852-4.386117649012736j),109.00315793883516,-3.101343341433947,(10.88488510790113-10.782878746964453j),15.321592537459855,-0.7806904506844606
911,(-18.32407775701576-28.76196490157012j),34.10311496981341,-2.1380452809947617,(-13.458886515603664-6.360308267641042j),14.886072265689199,-2.700126278287233,(15.185526788485596-19.01956975202399j),24.33812353892386,-0.8970220494928104,(-8.219103312197264-32.00197700437951j),33.04058400581635,-1.82219386549089,(-6.17442014608683-14.237819097535798j),15.518986977072892,-1.9799819554023845,(-110.62556685300339-15.626165314451784j),111.72373554434571,-3.0012682579155885,(-20.941768528885056-23.265641288620753j),31.30251960606646,-2.3036753365013904,(-10.566903871409371-13.332663602611623j),17.01233012165033,-2.2409827168186256,(11.260994233439657-24.28417710230308j),26.768101327168917,-1.1365937873517706,(12.187541833145891-56.9764107584052j),58.26532037880846,-1.360066976805667,(-1.9865526897336796-16.808791325158364j),16.925774942430472,-1.6884359691344992,(-28.8249780675055-23.47286160852697j),37.17330483943057,-2.458178592382013,(-4.251372631212305-7.637746890762164j),8.741244008536093,-2.078712853454828,(21.128138178330993-15.241253340521409j),26.051756683045436,-0.6249262362121186,(7.24622054764447-44.36302766697409j),44.95092808837003,-1.4088869408508693,(-11.583998349584515-15.64924595510438j),19.47018019245142,-2.208013482516891,(21.823502848392756-25.327762382522675j),33.43293023172419,-0.859581306000506,(-78.6756413077112-30.360386200027015j),84.33035980828271,-2.7733062453521633,(4.635921755613959-12.94428598516984j),13.749411267033913,-1.2268845441577587
912,(-41.88745766610894+13.491663710112192j),44.00663699258133,2.829992131942885,(-26.653461084017703+10.518727767079886j),28.653980903099374,2.7657088056060934,(-9.800716258104014+6.853151929822282j),11.959085690180968,2.5313701478382575,(16.078649573581515+22.689808647535237j),27.809178135496882,0.9543027342570319,(-31.113359207980793+26.02726866012244j),40.56426795975782,2.4449705890878737,(-97.39242471940102+58.47235795654245j),113.59709960083589,2.6008945883817196,(-34.80071833874805-10.570417057807344j),36.37064356962713,-2.8467069751268084,(-43.961923393161875+0.7713698892070724j),43.96869022306906,3.1240481359048573,(0.8999123398371509-2.265428314667206j),2.437623364731942,-1.1926739636471428,(14.633869158156884+89.52938552943004j),90.7174790203926,1.4087758354943298,(4.249077531971327+6.3762333602893895j),7.662311122472832,0.9829831810982042,(-10.411371774471363+74.88858452291969j),75.60884044920107,1.7089357038523618,(-41.42358860624728+39.67434597494094j),57.35823760855046,2.3777606551177866,(-8.173457026312583+19.06196461748739j),20.740392832328894,1.9758673127793194,(-8.554228270522607+11.21385395462952j),14.104089542397565,2.2224561699688596,(-17.527331302597545+8.991336962526855j),19.69902238601493,2.6676075245678876,(6.41490557510318-9.682014379560846j),11.614319436949925,-0.9856429000101037,(-59.358116462161476-6.832290992886689j),59.75003087988328,-3.026994076925627,(-5.3765390192731175+41.16723902018972j),41.51684887333331,1.7006636451731914
913,(-7.637204614138112+1.4788971712756513j),7.779076497979665,2.950316247057628,(-20.82029020800491+12.743701753457739j),24.410784885509663,2.592337469845604,(17.542753515706938+11.190898501525593j),20.80827744394754,0.5678372215602283,(-9.992692126240925-4.082757437412129j),10.79457290598296,-2.753716540904566,(-20.723897088081987-7.992324864390693j),22.211644857042238,-2.7735113767590893,(-97.1996682983741-51.87229258321717j),110.1749075568155,-2.6513752903492334,(9.062524849949408+3.046289906931065j),9.560817896656156,0.3242756933409622,(-24.085034618038726-0.6633070195052131j),24.094166695576934,-3.114059398676084,(35.723229268562946+15.737033767164235j),39.035923726270134,0.4149479995542128,(-7.844528112931963-8.593494291595938j),11.63549592644301,-2.3106629461455093,(-6.157046235656567+3.3654146856828415j),7.016782336272263,2.6413669042531396,(46.02858756309008+16.06205439944789j),48.75059450492757,0.3357464370205584,(-13.72964946197122-4.137247040476387j),14.339459104950132,-2.8489099951772343,(-6.344842736006107-21.023391237668697j),21.959963763101577,-1.863902948448702,(12.41413931827523+1.7022640269864766j),12.530305576126993,0.13627313918084363,(-6.48511933831976+1.8946581103189502j),6.756219518876388,2.8573488296748035,(2.294215407557912-22.885140354374258j),22.99984942071763,-1.4708810171518176,(-59.034395798552644-51.79501922066383j),78.53523988229173,-2.4214218196752286,(15.096011638887626+13.917944235238144j),20.53286972482486,0.7448169808601116
914,(11.383149726256015-36.938391215980204j),38.6525658050687,-1.2718648902449856,(18.967422771046806+0.6896108368627838j),18.97995494414946,0.036341638260471966,(28.815785303401505-3.860598663910986j),29.073247233419274,-0.13318206823346065,(30.566583636443056-22.657577391239727j),38.048414532588424,-0.6378796026666447,(-10.292120645402584-22.861327382968103j),25.071259184388193,-1.993814780587492,(23.943444454005743-65.55377009038801j),69.78957877352111,-1.2206018230084967,(22.734413684866475+13.234636868105984j),26.306067334842627,0.5271844539945513,(2.0115876962077337-5.41709535978856j),5.778529847338082,-1.215237709650299,(67.66049810628748-33.7914971815732j),75.62941415721268,-0.46318931206390124,(114.13106267671657-33.30779218605965j),118.89200346544061,-0.28395209249288256,(12.823490458829308-1.7254337149257353j),12.939050546786218,-0.13374928935557656,(65.85116689522603-47.78674715925968j),81.3630713869992,-0.6277524976122939,(46.39544620033552-27.703379370311456j),54.037159961119585,-0.5382948808545601,(27.420498989065585-11.860304450664755j),29.875585123505196,-0.4082348621609876,(52.81952405063526-30.769506142234583j),61.12826375067959,-0.5274826181623719,(-0.04758832703987892-10.322963004287491j),10.32307269357136,-1.575406242563718,(7.974246038291033-12.373469401948348j),14.720439698601135,-0.9983232410477552,(-10.079250804102635-11.197112344873307j),15.065411432673116,-2.303702688386686,(45.64612415795101-21.234083133045562j),50.34337033954092,-0.43541320966932384
915,(-53.71636855938993+0.6384124998519862j),53.72016215284706,3.129708334882834,(-3.8070320977326197+14.70885185767047j),15.193545220390877,1.824064332472869,(5.8442935072531075-7.202586728250534j),9.275398761071761,-0.8891331196906945,(-12.064199323451355+9.44107763640627j),15.319231451107942,2.4775706342564465,(-26.040761540664995+4.544254243946994j),26.434286603791815,2.9688269029887144,(-122.89185054732565-37.145244455505086j),128.3829276679943,-2.8480641016170547,(-36.94724473891867-1.8840562808917012j),36.99525053121172,-3.0906436369724246,(-31.19384114660741+2.0815436724097847j),31.263213998882566,3.0749621182915137,(-56.69084597429625-20.22656015482394j),60.19107702125036,-2.7988842990305782,(-36.61936011428223-42.869396503073546j),56.38051695148971,-2.27772799697146,(-14.928070385970853+12.728020421405608j),19.61758877375653,2.4355776069468433,(-54.82491292137833-26.847997218698076j),61.04576997214415,-2.6862154530052798,(-54.54508991470182-34.82880685212311j),64.71640148019205,-2.57332130690899,(-10.625821117414056-25.583792945771428j),27.70268102388984,-1.9644514514524685,(-15.010416250380736-48.835494951951716j),51.090294217314856,-1.8689979960045546,(-24.10173702042372+6.278978827404583j),24.90621011949948,2.8867378044507768,(-4.85459756280577-6.98266035703773j),8.504390816428064,-2.178317882927118,(-59.22988793691949-17.231671219422427j),61.68557463487158,-2.858478837224276,(-11.487476677883325-8.854432844327171j),14.503899524597276,-2.4849181361847172
916,(-8.504593691322743+5.065519367057506j),9.898868638007137,2.60439881375064,(3.049591923137841+33.00489998216093j),33.14548888959271,1.4786597785088775,(8.341617482163741+0.6068430089659931j),8.363661916664892,0.07262090909482846,(-14.541495889287964+5.295406534142259j),15.475672297513128,2.792360740228784,(-19.610602952717343+6.354454762656381j),20.614432892994476,2.828236901704622,(-184.09677958287534+3.384926766695912j),184.12789571925728,3.123208054985038,(-20.550289324938973-6.509223751687166j),21.55653926742948,-2.834844152821129,(-43.9183961839465+8.5467787166713j),44.74229486517016,2.949389074090149,(-54.558496544572655+8.735983657271115j),55.25347912723917,2.9828190094595817,(1.12358414479165-9.653836895835129j),9.719002425239681,-1.4549303103285618,(-5.279100110506268+5.647378416775165j),7.730574426199211,2.322502121578418,(-14.086416972371797+65.74026454539232j),67.23250349063086,1.7818782785905543,(-50.82610171463681+11.50866017690806j),52.11278033816807,2.9189155510107296,(5.85060677474597-3.3235805985614366j),6.728728529806908,-0.5166140177148012,(-1.2985410904471273+3.1706236505327503j),3.426231646707099,1.9595115442228324,(-16.711713483974307+0.9561317379701411j),16.739042848108205,3.0844416900307823,(-7.1964214359232015-2.956749740871193j),7.780157486423834,-2.7517560740896143,(-48.718264547016126-13.567551030568168j),50.57220324882158,-2.8699846920530914,(19.822080684397637+12.902217816320666j),23.65126016174513,0.577008552919113
