,Activision_Blizzard_final_fft,Activision_Blizzard_fft_absolute,Activision_Blizzard_fft_angle,ATT_final_fft,ATT_fft_absolute,ATT_fft_angle,CBS_final_fft,CBS_fft_absolute,CBS_fft_angle,CenturyLink_final_fft,CenturyLink_fft_absolute,CenturyLink_fft_angle,Comcast_final_fft,Comcast_fft_absolute,Comcast_fft_angle,Discovery_Class_A_final_fft,Discovery_Class_A_fft_absolute,Discovery_Class_A_fft_angle,Dish_final_fft,Dish_fft_absolute,Dish_fft_angle,Electronic_Arts_final_fft,Electronic_Arts_fft_absolute,Electronic_Arts_fft_angle,Interpublic_Group_final_fft,Interpublic_Group_fft_absolute,Interpublic_Group_fft_angle,Netflix_final_fft,Netflix_fft_absolute,Netflix_fft_angle,Omnicom_Group_final_fft,Omnicom_Group_fft_absolute,Omnicom_Group_fft_angle,Take_Two_Interactive_final_fft,Take_Two_Interactive_fft_absolute,Take_Two_Interactive_fft_angle,TwentyFirst_Century_Fox_A_final_fft,TwentyFirst_Century_Fox_A_fft_absolute,TwentyFirst_Century_Fox_A_fft_angle,TwentyFirst_Century_Fox_B_final_fft,TwentyFirst_Century_Fox_B_fft_absolute,TwentyFirst_Century_Fox_B_fft_angle,Verizon_Communications_final_fft,Verizon_Communications_fft_absolute,Verizon_Communications_fft_angle,Viacom_final_fft,Viacom_fft_absolute,Viacom_fft_angle,The_Walt_Disney_final_fft,The_Walt_Disney_fft_absolute,The_Walt_Disney_fft_angle
848,(4.761052949121034+9.969710260749146j),11.048201114553486,1.1252680213678816,(2.8918927145801274-12.573497300677717j),12.901778088418334,-1.3447288199022622,(-7.668978069439472+5.073350351926466j),9.195222043155672,2.557146359519292,(-3.2453057180706724-7.611011689336946j),8.274026114230352,-1.9738488908129554,(-3.210504797416216+1.7672521986917271j),3.664767576260912,2.6383968874100585,(-34.795167335600084+18.30355104376829j),39.31569216895771,2.6573329380201005,(-19.05679370063253+5.532420876608536j),19.843615267999972,2.859047218110382,(20.723983736301168-1.0831101097088993j),20.752268054654387,-0.052216097561499766,(-5.332947764830387-2.039216781828481j),5.709530361220644,-2.776366906836082,(-203.23790848034656+74.25903281962121j),216.3794153767204,2.791282661512196,(56.143911687015006+15.35786665722593j),58.20655364974353,0.267012680551846,(-2.793939433405816+6.103712930088362j),6.712779535368927,2.0000716708261352,(-11.715337444955793+2.276220336797553j),11.934417056179749,2.949689557672582,(-10.81641928331338-0.02963365906321691j),10.816459876788848,-3.1388529682886963,(-0.20658727951528721-7.918255160104149j),7.920949632750704,-1.5968804097952987,(-24.67901924207924+13.940540971515546j),28.34418235422255,2.6274014850657528,(-27.549815568663693+0.35930660019068306j),27.552158519802493,3.128551323813169
849,(2.6432618150368503-4.432736331483653j),5.161006142922818,-1.0330983380333358,(-3.5965525841464423-8.773893060472306j),9.482425318827168,-1.9598210036105737,(-13.311500547810493-14.99834022169962j),20.05358462320918,-2.296679933693357,(-6.141731202144168-13.480551669066822j),14.81371443837674,-1.9982969453118473,(-18.076452187934244-2.115813310955887j),18.19985685848905,-3.025074790452921,(-40.29903827430745-2.4754939774938616j),40.37499914881368,-3.0802416281906906,(-12.3042710706891+0.6411493193365709j),12.320964208643838,3.0895318716098346,(12.258325162300146-5.259003656957493j),13.33880261674837,-0.40526634948322154,(-5.497517886405921-3.575978176775956j),6.55822558563907,-2.5648861133331877,(-209.2765122498947-64.59410676969202j),219.01839468148492,-2.84221511719105,(36.27853509390229-15.398210641706486j),39.41112786416881,-0.4013997117784947,(-3.340602959534272+3.456919390867063j),4.807277796029874,2.339084567695259,(-4.461204199845133-9.856753421021478j),10.819331352515944,-1.9958134762528745,(-4.097418506245359-11.621974488501701j),12.323113625488743,-1.9097480474006887,(-14.361215771575601-4.4455370002432435j),15.033539758097008,-2.841396142493086,(-34.09090891361082-4.15329269372368j),34.34297469288075,-3.0203601770755117,(-26.347711813626987-1.0823782940103395j),26.3699347853817,-3.100535197078116
850,(3.0098914988326873+5.088938425752796j),5.9124226114046206,1.0366816531045546,(8.279315792562027-0.7834674899324812j),8.316302742249592,-0.09434854419477823,(-0.21480462209837103+8.905175071180413j),8.907765380500763,1.5949129751930884,(7.695370807795402+6.690103574896536j),10.196872937931172,0.715630866280484,(0.8084458003154427+9.457929535353218j),9.492418854420322,1.4855255058123968,(-24.37119388229392+3.1429886055447778j),24.573023188507857,3.0133372949117416,(7.7643574198643615+20.43165698224584j),21.857215128729415,1.2076352990132193,(40.63944297862329-0.6214645192541848j),40.64419446564867,-0.015290959653134935,(-1.1637572174085076+1.3724117108620437j),1.799401224069183,2.2741078329405493,(-97.59168791440433-23.113220871614j),100.29136816816542,-2.9090415328215484,(44.164106240032865-8.609197333694713j),44.995405973403614,-0.19252212550126588,(6.550829657767512+5.327222060577606j),8.443498332314109,0.6827460868617262,(1.1025467933960238+0.6599540881414626j),1.2849703615579948,0.5393691385076513,(0.5041663965000467+0.7026129640114787j),0.864782477017682,0.9483826164956702,(-9.610823780007816+2.7964392428809948j),10.009395894332913,2.8584428375786466,(-5.062515300997237+10.198045871685704j),11.385482017632674,2.031575944260612,(-7.405512575928629+17.65464780243702j),19.14492636549776,1.9679697304419423
851,(-6.552477185208769+1.5495656743093391j),6.733209564663734,2.9093734274769196,(-3.482044758203611-4.679654318754747j),5.832992391660836,-2.210498898493452,(-15.030806262760523+7.527810318164502j),16.81050460560018,2.677284902238117,(1.7758783865063625-3.3354791455926174j),3.778778264776024,-1.0815497402345498,(-18.11287163943076+4.868892262438265j),18.755858575115308,2.878991775340319,(-51.717212109347415+12.001909929338822j),53.09158003219713,2.9135610567561256,(-2.3612652579746056-8.13089564245456j),8.466819802440845,-1.8534287088525758,(3.7165602657244587-3.2883610011836675j),4.96247300071925,-0.7243457841231047,(-10.660593714369693+1.6409741160697844j),10.786151046247666,2.988862433482971,(-144.50472448484228+31.46901010399764j),147.8915616097338,2.927168963213423,(31.635366266904978-33.15079589787486j),45.82326557005498,-0.8087851534818897,(-4.277389842754336-1.3250459589416868j),4.477924816274348,-2.8411885324472888,(-7.857851357167898+1.7370526623374478j),8.047557387374072,2.924031989638676,(-7.598663944543396+1.5793972408202428j),7.761068830155701,2.9366586523237643,(-10.8108379350959+2.2494220886268312j),11.042378212672798,2.936448678258803,(-31.16999137585273+6.879247244514j),31.920094063487458,2.924373840400227,(-21.268687765558457-12.553628185398683j),24.697179188847706,-2.6083806063510404
852,(2.395832767118227+10.116047167938959j),10.395885000901233,1.3382462311739391,(-4.843885316124791+6.445783088066438j),8.06296127822605,2.215244779986712,(-23.518417355647557+2.785968593720903j),23.682854049282646,3.0236831115421268,(-5.007804684470948-0.7338342201875996j),5.061286439288683,-2.99609012748907,(-16.061942502971423+9.066467562990718j),18.444154386675546,2.627708762940634,(-48.41409505482884+2.4107937635435577j),48.47408097683073,3.0918384623315824,(-13.720374412199247-14.575002642825734j),20.01697719560346,-2.3259998584982093,(-6.366374549807942+3.0063629708212236j),7.040521516249154,2.7004106772465795,(-3.5113868739625063-0.34135140365194966j),3.5279397046167524,-3.0446844574840792,(-160.1645113911233+27.89177336502577j),162.5749726452483,2.9691771584380464,(8.33715787902583-38.28614881635639j),39.183381588219135,-1.3563844574595085,(-10.298681175772298-5.027437063256892j),11.460277369471289,-2.687459253413902,(-18.094647031377814+5.204022857804374j),18.828120062680192,2.8615503470457035,(-17.733933363269912+5.745799113199173j),18.641528906775275,2.82826524597694,(-11.075286737699841+9.137905566810767j),14.358387599943846,2.4517499524847213,(-42.99553339408175-4.156946855034574j),43.19601948093343,-3.0452090031065207,(-25.961148831144122+4.988506060442478j),26.436082186055614,2.9517537895060806
853,(8.678033857569835-4.268297891908782j),9.670917150260431,-0.45710702143197773,(13.510754293646016-2.513868301706457j),13.74263495191511,-0.1839605969139303,(-9.943401847495986+6.733386235553968j),12.008735591140901,2.546352834995534,(16.83709527831392+6.60523962929088j),18.08637520265948,0.3738532995278967,(-6.517948262408022+15.32665928007614j),16.6550333004462,1.9728945322122595,(-32.555994553206524-2.705105799810201j),32.66818603376349,-3.0586922210971372,(-10.477310807165267+12.443799505735742j),16.267212050283575,2.2706102824111993,(25.998301101781305+2.3117775544399186j),26.100880744528435,0.08868707798171789,(1.9896975805897759+2.1903401633300357j),2.959136105910212,0.8333615343062909,(-77.9431226330523+35.14206439872793j),85.4990938899084,2.71801708358105,(7.96093618277529-24.004591197476273j),25.290253131674586,-1.2505685357238419,(-4.779092787316551+6.97213531236371j),8.452833766476783,2.1716944584679867,(1.8573276493126887+5.719641703546138j),6.01364841122638,1.2568104876642814,(2.2591925969168805+7.065583331525994j),7.417979442186532,1.2613237299945785,(8.633262939745524+3.6026817419408963j),9.354813986418854,0.3953327265532278,(-7.346414861140751-6.131485776275963j),9.568956533325048,-2.446093828215707,(-13.341847630832124+16.28357152684227j),21.0513562478556,2.2572216365179822
854,(-14.52430330779849-6.641215244906299j),15.970633253133766,-2.712727285160723,(4.933015110900403-8.181422925706697j),9.55355008222864,-1.0282081868607411,(-10.126871438490367+4.468151659701032j),11.068780618740307,2.7260663159200775,(4.538387282058425-6.990217402866627j),8.334272521419557,-0.994949671587621,(-5.9898609444790445+6.898469798884545j),9.136045079809838,2.2858123694330374,(-41.02662562245685-5.334331606045957j),41.371960355396425,-3.012296789683656,(-25.775124939281177+11.943857426728862j),28.407970639691612,2.707662045779708,(11.56188969876303-2.287626210566871j),11.786031014961534,-0.19533625044765077,(-9.890595039364014+0.40988321412477907j),9.899084527465824,3.1001746390649667,(-192.5974241155265+126.6618693041523j),230.514634918389,2.55985773353856,(-6.071404174166627-11.973638437378327j),13.424975459014874,-2.040079363942593,(1.0874393593633278+6.082967617317389j),6.1794028347102055,1.3938970751857636,(-5.066708157539165-4.842707973710903j),7.008805324184506,-2.378795422440897,(-4.954312375728045-4.379780767017718j),6.612691636801944,-2.417668880893949,(-8.787026746284424-8.685615532133362j),12.35523193679318,-2.3619984249282258,(-23.6493474625395-5.64704485429918j),24.31420882920911,-2.907199400149072,(-13.010627460599697-6.190728492301755j),14.408384579261746,-2.6974747480348396
855,(-12.272975811002816+15.2067970762552j),19.54156116014951,2.249834440821081,(-9.412436237933376+1.251188216935239j),9.495231850110821,3.0094381541251525,(-30.905361653762945-2.129828368382347j),30.978662783093903,-3.0727869137121955,(-8.342309392791673+4.062356135160178j),9.278839548883994,2.6884327973911955,(-12.577157173980115+6.982670147991195j),14.385498426354468,2.634776069168279,(-56.399026741483496-6.015610388206416j),56.7189367471682,-3.035332801113956,(-29.024239963352844+5.709281665775123j),29.580439526644028,2.947365087578054,(-11.219206653869355+11.057408063389612j),15.752360807908763,2.363457521289185,(-6.962027833507944-5.161658845674814j),8.666749886414882,-2.50361724565308,(-233.42214910899725-42.67189451669321j),237.29051872400368,-2.9607792771482684,(-24.93007838984807-5.197861372794499j),25.466184861002617,-2.9360398413089936,(-10.819660513587063-10.04621593807256j),14.764535492309205,-2.393244965054499,(-17.64112021924853+1.0966399126401813j),17.675173031344695,3.0795086947863277,(-18.60153576245737+2.0470131661270123j),18.713828994203134,3.031988284547539,(-28.84116515049319+7.275793137187432j),29.744746981831373,2.894477607306671,(-49.18234599758978-9.082455210110098j),50.01393956158914,-2.9589809417528756,(-36.28133344808719-2.4171740544177798j),36.36176408235223,-3.075067887213299
856,(12.147020416556927-0.5026357466901477j),12.157415337731189,-0.04135575181782195,(2.6418297058214897-0.2422764108499602j),2.6529157645532577,-0.09145200000238318,(-10.806301629747043-0.6451909106820057j),10.8255450774684,-3.0819583835000057,(7.250612760846632+1.5922224434934291j),7.4233791306463806,0.21616714467934264,(0.6981335945367997+7.879732300348856j),7.9105986904267835,1.4824284221614736,(-32.50132598752854+12.37191707671626j),34.776436319737265,2.777870061083933,(-1.6519609125988914+14.148726313979523j),14.244838755305416,1.6870269387853116,(38.802603589162665+7.242696477413276j),39.47275893019937,0.18453143627894605,(0.7492668297983114+1.9824886116142206j),2.1193541179840834,1.2094483730464607,(-135.61783540299004+12.686076491219886j),136.20988883386397,3.048321238717786,(6.80907205649717+17.68867822681911j),18.953965275965743,1.2033401213362054,(-7.65715465568918-2.9361415218605824j),8.20078925820779,-2.775433788084136,(-4.1623182645334795-0.8411171649687867j),4.246453981909391,-2.9421988447566023,(-5.342043627661687-1.1072357610310808j),5.455584400442075,-2.9372183088912904,(-3.36542902451216+3.898838426917066j),5.150442077941855,2.282896830385196,(-22.31803811900451-5.504101101883716j),22.986734313971088,-2.899796567128357,(-13.76229837834638-2.4246822501796563j),13.974259932782546,-2.9671994249006675
857,(7.673174200864673-14.739918789769657j),16.617545193133065,-1.0908276785086617,(5.664693198002467-1.6562382499480495j),5.9018534519324,-0.28445061903516855,(-3.5018573284559693-8.564288291842024j),9.252569302342089,-1.9589434757471935,(12.603988722099865+5.372503413561716j),13.701252666656174,0.4029325053925094,(3.8446470391121976-0.20905208909722628j),3.850326431786025,-0.05432135179913594,(-19.396602640156672+3.511141131159946j),19.711831625271557,2.962513493576006,(6.644937490135848+1.1461528856600554j),6.743060186971475,0.1708044850714926,(36.290160890377024+0.687679964733261j),36.29667589715821,0.01894722024307898,(-0.21701161876061392+1.0130819251871994j),1.0360642015908592,1.7818166453461883,(-169.83075407101566+42.73235502831946j),175.12435351656873,2.895092410210177,(25.553971453368852+28.552106363341693j),38.31746644577597,0.8407537181272181,(-1.9839281387403918+6.88401738826912j),7.164193343404232,1.8513864612224884,(-2.9532661233373485-2.6820302952698576j),3.98936928598962,-2.404288972840486,(-1.9390362315606324-2.5448107559307065j),3.19936295077715,-2.2219060648484663,(2.4418669376418904+1.743093940295815j),3.0001817654676484,0.6199520221809783,(-8.180595715363154+2.7274275566570596j),8.623282862983812,2.819780236223342,(-13.848506054014607-2.4033181104j),14.055499203794074,-2.9697605629330486
858,(-16.561416505128992-5.154488511547232j),17.34500701850626,-2.839860873104395,(-3.1445765664357666-4.850650845350007j),5.780759068294724,-2.1459609698388236,(-18.099692203979345-3.7915202066135807j),18.492552104994857,-2.935098723529875,(-6.631608006829699-6.876479855655246j),9.553229818311719,-2.3380686804114332,(-3.511492718427993-2.487537617999998j),4.303303906597572,-2.525252049588211,(-52.4620012086842-2.729160096445361j),52.53294095757453,-3.089617851040465,(2.0925617626564383-6.393287653639293j),6.727030678739947,-1.2544800954331397,(24.2430658822703-13.033131369900605j),27.5243302675503,-0.49327513169955167,(-6.893907385763657-2.772818137169776j),7.43064461976916,-2.759180103997514,(-180.73719910237912+48.181311837662086j),187.04912175621428,2.8810691654057194,(30.289192179792884+13.847648957376398j),33.30454240116735,0.42880973465933786,(3.3331673230084995+3.732391203318711j),5.004073190690015,0.841840954313596,(-10.991478681345257-0.9909851804783987j),11.036061581487985,-3.0516763572319476,(-9.004911978172444-3.171037148537869j),9.546932299542128,-2.8030079614943553,(-9.059840751748466+2.1960020932955717j),9.32218534683798,2.90379039278508,(-23.097246480937155-5.058446923800369j),23.644675516531606,-2.925990188175716,(-20.53695799654856-1.4831772618411887j),20.590445807268054,-3.069497911439981
859,(-5.4695010547019125+9.881833755182353j),11.29451548993788,2.076315429751474,(-10.662247724297615-3.5876729376376133j),11.249663267927042,-2.8170094225085642,(-18.613107724762894-12.93871111577278j),22.668436746080445,-2.5341360530376407,(-1.172688372006676-2.065702658827876j),2.3753579714494037,-2.0871231202400335,(-4.078983841304166-11.066767358738375j),11.794551663800435,-1.9239262392376384,(-43.428793118571974-20.072801098226144j),47.843258831988784,-2.7086394043486766,(-11.929281687049127-26.96764747033911j),29.48833280559369,-1.9872747580624612,(10.157304735353936-8.68133040835129j),13.36174903019093,-0.7072096255670253,(-2.4801035371096765-3.068536134234788j),3.9454819175721116,-2.2505395102504093,(-159.68570727900266-45.24727666964204j),165.97241082545753,-2.865478284394357,(38.479606032116756-24.630651611644666j),45.687515572649936,-0.5693814715396736,(13.22823688765366+4.498606060882202j),13.97224776644356,0.3278066417060127,(-6.512931058122864-10.087252171542938j),12.007119860322838,-2.144114235429908,(-4.972529259387754-10.37741106718842j),11.507245877831586,-2.0176403461871777,(-11.03518061254977-10.953145121213396j),15.548202442660537,-2.359925338630088,(-17.50493144996829-22.99561203910559j),28.90018681810114,-2.221445475737101,(-19.992376706987308-12.454724391646227j),23.554517317617783,-2.584451797937693
860,(19.925484491970792+4.813435550364016j),20.498636394581876,0.23703066363656064,(-0.4023324810825055-5.808426978059862j),5.822344492108623,-1.6399528945575392,(-15.724591845586122+1.8343972991577593j),15.831228700307216,3.0254597110433314,(2.32162970765011+0.7900740345188317j),2.4523828166630914,0.32801644618527787,(1.1223428902859844-15.188607880244815j),15.230018480067923,-1.4970366514165947,(-26.34635810939127-0.1424183230297773j),26.346743036038095,-3.13618708917458,(-7.871129552316809-16.06753135502233j),17.891904433960647,-2.0263135673497716,(27.30689814834499+6.101667427736973j),27.980297208621522,0.21983658461469777,(-1.2685362093277468+3.1170305587463627j),3.3652731863155285,1.9572963734031312,(-63.429011515758795+35.65196852954952j),72.7619568311508,2.629524820062017,(60.09479564643554-18.57853064238589j),62.901083175227754,-0.29983341794424356,(7.093793587326666-9.724910936431037j),12.037267139226948,-0.9405803261707816,(-7.059275148705904-4.292444283869624j),8.261866832336489,-2.595269670326562,(-4.2371965955210165-6.674703838690851j),7.906042393216044,-2.1364219166893936,(-5.026682663030249-1.3233575325972176j),5.197962461762366,-2.8841672991536385,(-1.2981543578180172-13.697452841640755j),13.758830585689116,-1.6652875078423321,(-8.067177818028483-3.9238656990586085j),8.97084611237644,-2.6888850806672107
861,(4.257455688778949-9.019788608009105j),9.974092213083207,-1.1297880964423843,(-8.699390363419724+1.8532467237423838j),8.8946003909238,2.931698499317503,(-17.66756645997753+12.730104390352478j),21.77609842021739,2.517217181814342,(-20.748174439185483-2.5983817811888574j),20.91024462888189,-3.0170070329990555,(-10.783310616434576+0.8871497524891894j),10.819742258198772,3.059506888978708,(-18.216698769837983-2.42927808235492j),18.37796251145449,-3.0090203607464843,(-19.761671531721376+11.558882097886096j),22.8939165954731,2.6123395173882833,(14.773855816131322+0.48140744186333717j),14.781697087984137,0.03257356590409429,(-8.564709941716186+1.3088484595288932j),8.664141081246498,2.989947106776112,(-180.3095987924187+37.495996125763185j),184.1670468410303,2.9365614104722746,(43.48121638643888-20.792907172759598j),48.197107456146355,-0.4460595563170391,(-4.14771752584384+5.7364182645498945j),7.078845610694851,2.196825203851457,(-7.25271145535925-0.9372190876383372j),7.313016003875073,-3.0130815470690804,(-7.523648467248405-2.896056078594443j),8.061788081380774,-2.774147314683352,(-17.12366301878971+7.63544849233251j),18.748864201869115,2.7221531685279317,(-11.290833706712109-6.934044002781707j),13.250052529146412,-2.5908479042521337,(-13.424822926233432-0.17451944807081943j),13.425957233600803,-3.1285936278946074
862,(-9.174190775580701-3.879902020900384j),9.960894341299726,-2.7414894250923356,(-0.020619256600138858-0.9602746006258394j),0.9604959460350978,-1.5922652780461037,(-10.922369520299753-4.745441591070946j),11.90870991469013,-2.7317282751533063,(-3.8346474825281875+2.561368231947594j),4.611412856694802,2.5526993293547897,(6.861202088697583-9.220707526055943j),11.493369452993877,-0.9310767851427092,(-26.40078031846929+0.837938182007685j),26.414074691742314,3.1098641603533625,(0.5075639346505918+8.235603999057295j),8.251229870573628,1.5092437355562558,(30.61430358768852+4.1004374156386305j),30.887686400226347,0.13314619393898144,(-0.38618622739551794-1.484815881913483j),1.5342157623399966,-1.8252489778551062,(-128.30014425346766+42.853154627100956j),135.2675862021454,2.819235863257994,(15.163789459065967-46.68110371098945j),49.082236648659695,-1.2567110920089746,(3.445474522006898+3.4823473744031475j),4.898779227298487,0.7907205439049366,(-2.955446933490768-6.982678581263752j),7.582378699716834,-1.9711872031262934,(-1.7204314449320461-7.931478420670168j),8.115924734389022,-1.784399120908453,(3.2515860295447268-4.471885501021324j),5.529066073196737,-0.9421016006843531,(-1.271319112626248-21.37919732023108j),21.416963611667843,-1.6301916237657321,(-9.92386860832333-10.333385929539292j),14.326968727685065,-2.3359814081605736
863,(-1.9235995623861903+6.036185705569063j),6.335280037104014,1.8792996059132296,(9.206666967682184-0.8963532702900527j),9.250198151335459,-0.09705327163638912,(-1.545325297462309+3.1003950725936544j),3.4641708793216286,2.033185953959399,(25.429628550830472+2.74813964406037j),25.57769105561463,0.10765063581662741,(13.437157724101674-3.8251906152471813j),13.971016102823745,-0.2773363255702581,(-21.88765681948168+26.16950856981444j),34.11616478786844,2.267330016668907,(9.247398613282835+7.161783369978139j),11.696389278381629,0.6589755211988408,(22.027562649592074-13.86613019352713j),26.02850519767796,-0.5618215586720035,(4.409225746438949+2.025908826061765j),4.852378618221693,0.4307015652305312,(-169.8885620309057+75.11095116912182j),185.75192729675535,2.725311914096624,(6.674442249176241-39.57347572709807j),40.13238294022433,-1.4037093145772972,(4.247179423411735+5.955186678521395j),7.314559551380433,0.9512727756632744,(2.019303813845982+6.098852629721643j),6.424452606384106,1.2510610023382585,(1.082555035487823+5.584955760507109j),5.688906419662885,1.3793364576193672,(1.855453287575573-2.070947797413102j),2.7805631951072756,-0.8402266245979311,(0.620987201790447+9.278195579085747j),9.29895361363599,1.5039662600214228,(-4.568529827911677+7.845894301860186j),9.079070557302703,2.098086649220558
864,(0.26626011473946276-0.6486898056371612j),0.7012081806700844,-1.181306812462323,(-5.143085489182374+2.195276856338901j),5.592009372758195,2.7381641730305506,(-19.684581220924603+20.547052802355964j),28.454597461675355,2.334760126016431,(7.712854658122254+0.2576736406998098j),7.717157681583916,0.0333959152125721,(1.2536546527435126-2.2694284066572568j),2.5926733850001917,-1.0661048101595492,(-27.826373870481262+29.838035536133912j),40.79969910961835,2.321322960060143,(-15.448430838038313+19.300228305772702j),24.721505375130434,2.245797801577093,(-4.014637351368393+0.7155632458555939j),4.077909246393501,2.9652063824475023,(-4.998541119695609+3.414013702325077j),6.053172960105404,2.542366053486136,(-132.64561367195407+68.45847770443686j),149.26962851169077,2.6651477042633176,(-16.010800987073175+4.100964736282357j),16.5276634772098,2.8908460193116503,(-5.091641936675681+6.967133979998297j),8.629355335513852,2.201901425227224,(-7.376605191183457+10.91872614086748j),13.176983140531735,2.1649526529797396,(-6.9772074368561725+11.881903061074915j),13.779007365180647,2.101760529537291,(-13.93106986875873+9.62663055075916j),16.933597475109856,2.5369198375823645,(-21.66657192286329+37.73419230024581j),43.512177691314626,2.0920211796317796,(-14.620874684318002+23.971196483494246j),28.078252035780608,2.1184890564147127
865,(-7.213097616498945-2.0211799032327757j),7.490924203753153,-2.868389508395911,(-13.208613100336194+3.8651884167925696j),13.762526713204968,2.8569143162258297,(-41.48589181820613+9.03120741307324j),42.45753086661836,2.9272434657733273,(-1.1837771016594996+10.14881902194264j),10.217624761487286,1.6869134775364194,(-15.777758641637485+1.22225215310516j),15.825029797113702,3.0642802803031377,(-54.27777790004666+7.212636430527205j),54.75490204580556,3.00948284574168,(-17.2533796105438+12.131574605622884j),21.09156728167261,2.5287611237083274,(-3.411421147594675+29.591587722384308j),29.787578924407768,1.685573122337545,(-10.447685919580856+3.5772334153254457j),11.043130895807087,2.8117090609322304,(-249.6913011905035+76.28031242750151j),261.08318971975956,2.8450990491656527,(-32.1499593353941+14.661088004996245j),35.335073040220806,2.713742148373701,(5.661392147210435+12.429868241277667j),13.658440084432012,1.143405528925907,(-18.908274937642187+6.04246048827469j),19.85029445297546,2.8322825478078175,(-19.352824610403754+5.98064967031068j),20.25586312355108,2.8418699989519784,(-16.90236682482159+12.80069342830568j),21.202541275193823,2.493415925602104,(-36.45587577862207+21.992140802935694j),42.57564016996658,2.5987841837666856,(-40.09613605890809+14.874975388948199j),42.76640059294544,2.786348586578755
866,(-5.0873703681742715+2.0618779301312307j),5.489323989503614,2.756531296267186,(6.75662567534197+1.2984281816714716j),6.88025481066283,0.18985656266395987,(-7.113687982017305+1.3668394651181741j),7.243811622958039,2.9517639871487815,(21.41259122923442-0.6901790945442176j),21.423711404255627,-0.03222123939806127,(11.01858622689312-2.0794929145724756j),11.213096504589439,-0.18653197955244596,(-27.104096433788722+5.785365598118849j),27.714662159153512,2.93129861500452,(12.185826926274245-11.702483568212308j),16.895043638339306,-0.7651674561983315,(43.4467041824804+1.5293250505999922j),43.4736119896927,0.035185497174199706,(-0.36098257137455886+2.8790650466191394j),2.901607133900152,1.6955273028260818,(-135.58574681158595-39.20267872836779j),141.1394514582479,-2.860132674376627,(13.8052184018262+30.495744029621974j),33.47498258464588,1.1457049253189178,(17.787282099391582-6.61142845989856j),18.976258608158062,-0.35586923362726613,(1.5234223222833037+6.742291797111301j),6.912258259745898,1.348577634583069,(1.0587594163575456+5.9523085499174275j),6.045738050490269,1.3947636752556378,(12.886095751354915+2.7187104147930303j),13.169770310547989,0.2079307600140848,(-4.845988278232284+10.237624925799086j),11.326630854499824,2.0128982305357326,(4.384899089287426+10.427329530027677j),11.311787708007119,1.1727265150753945
