,Anadarko_Petroleum_final_fft,Anadarko_Petroleum_fft_absolute,Anadarko_Petroleum_fft_angle,Apache_Corporation_final_fft,Apache_Corporation_fft_absolute,Apache_Corporation_fft_angle,Campbell_Soup_final_fft,Campbell_Soup_fft_absolute,Campbell_Soup_fft_angle,Cabot_Oil_Gas_final_fft,Cabot_Oil_Gas_fft_absolute,Cabot_Oil_Gas_fft_angle,Chevron_final_fft,Chevron_fft_absolute,Chevron_fft_angle,Cimarex_Energy_final_fft,Cimarex_Energy_fft_absolute,Cimarex_Energy_fft_angle,Devon_Energy_final_fft,Devon_Energy_fft_absolute,Devon_Energy_fft_angle,EOG_Resources_final_fft,EOG_Resources_fft_absolute,EOG_Resources_fft_angle,Exxon_Mobil_final_fft,Exxon_Mobil_fft_absolute,Exxon_Mobil_fft_angle,Halliburton_final_fft,Halliburton_fft_absolute,Halliburton_fft_angle,Helmerich_Payne_final_fft,Helmerich_Payne_fft_absolute,Helmerich_Payne_fft_angle,Hess_Corporation_final_fft,Hess_Corporation_fft_absolute,Hess_Corporation_fft_angle,Marathon_Oil_final_fft,Marathon_Oil_fft_absolute,Marathon_Oil_fft_angle,National_Oilwell_Varco_final_fft,National_Oilwell_Varco_fft_absolute,National_Oilwell_Varco_fft_angle,Newfield_Exploration_final_fft,Newfield_Exploration_fft_absolute,Newfield_Exploration_fft_angle,Noble_Energy_final_fft,Noble_Energy_fft_absolute,Noble_Energy_fft_angle,Occidental_Petroleum_final_fft,Occidental_Petroleum_fft_absolute,Occidental_Petroleum_fft_angle,ONEOK_final_fft,ONEOK_fft_absolute,ONEOK_fft_angle,Schlumberger_final_fft,Schlumberger_fft_absolute,Schlumberger_fft_angle,TechnipFMC_final_fft,TechnipFMC_fft_absolute,TechnipFMC_fft_angle,Valero_Energy_final_fft,Valero_Energy_fft_absolute,Valero_Energy_fft_angle,Williams_Cos_final_fft,Williams_Cos_fft_absolute,Williams_Cos_fft_angle
1071,(-43.09413929826874-11.983412932575025j),44.729263657824696,-2.870369674608753,(-10.831441667425509-2.0865899802743026j),11.030593199852063,-2.951282054398686,(-1.5935469497478465+6.195967743234632j),6.3976095657874215,1.8225314262185,(-8.590212744238201-5.720485656119166j),10.320644899091215,-2.5540997973686093,(-10.95088252785007-20.37521783197662j),23.1316088899858,-2.063961632712864,(-47.969924830957765-22.48561186004377j),52.97845249729629,-2.703261057057639,(40.453997062688984+7.030123964944435j),41.06030347319093,0.1720623543906399,(-15.80622154909102-48.76024485330895j),51.25815172061505,-1.8842701536653637,(18.085028848774954-11.602423088596618j),21.486844579598518,-0.5704109558140649,(-17.693953177480665-8.203218839412703j),19.503045361537097,-2.707472644190892,(-27.90552422782234-8.229341138426232j),29.093647725958565,-2.8548212333928906,(-30.68072406825692+28.177832472985905j),41.656897054727665,2.398692722171884,(50.26933555947522-32.15885730517442j),59.67577566119849,-0.5691224040698822,(42.50166011932643-9.774528592099607j),43.61115135027411,-0.22604932119776322,(23.75810009987481+6.326714596852094j),24.586065930638288,0.2602573854401124,(43.06682510119049-2.4149759473035246j),43.1344819503212,-0.05601642278808885,(-13.437701524351553-28.087774156543905j),31.13671272511881,-2.017029886630615,(-16.11613897390305-6.012952360129338j),17.201323539522818,-2.7844876375169645,(9.67530235770164-29.600781161915776j),31.14189655606374,-1.2548833160752346,(8.123612767882022-21.494556427262665j),22.978447301923485,-1.2094522407414883,(25.152028140430275+3.626354941851102j),25.41210282013837,0.14319070260270042,(-9.934532826429717+2.4728759976254113j),10.237678358839053,2.897633364881425
1072,(-31.837134624970886-47.50577906778466j),57.187430314411635,-2.1612231064222023,(-15.933127918698213-35.375633441873916j),38.79819592052482,-1.9939814949101116,(3.1396307488887474+2.1584430199357714j),3.810007547194253,0.6022758571694257,(3.520218888702045-28.54234023041238j),28.75860091960302,-1.4480827991580283,(-19.62692764459175-29.53778020276073j),35.4640204724823,-2.1572756520713896,(-0.11891679112067521-7.406199215299789j),7.407153840708159,-1.5868513328823786,(12.381762006808582-19.841236506782966j),23.387661202252474,-1.0128863123487717,(-12.335344504881576-57.08703011341515j),58.40453519397342,-1.7836041893099595,(0.10232050453924035-31.040126021063966j),31.040294664986373,-1.5674999441107562,(-11.512432839315547-18.373336469110285j),21.682149406525383,-2.1305336600823988,(-36.66199200056938-25.08560307402839j),44.42284478776112,-2.5415223340118747,(10.14217810267014-11.2940370081824j),15.17956022447539,-0.8390807842392445,(32.639677044981994-45.901120922905214j),56.322832133868154,-0.9526683073493909,(53.43018721605431-64.44652357711256j),83.71463018563684,-0.8785839225850666,(19.629216149495697-23.16010940249718j),30.359459714877353,-0.867729716064427,(31.771226755746184-29.817169859268915j),43.57148686906997,-0.7536811238473098,(-13.392313139093485-63.02763606292491j),64.43474962235867,-1.7801656355227768,(-7.316251944099655-28.36070510504305j),29.28919829160158,-1.8232633363504278,(-17.33398058037835-48.0995363317502j),51.12760778767467,-1.916685870889774,(-31.162110495341135+15.054648891156086j),34.60808552578194,2.6915501509399844,(23.41676131791184-13.27042791236545j),26.91558967582431,-0.515579063447586,(5.168944452447937-12.16215343184871j),13.214990081431074,-1.1689236427220673
1073,(-7.9187563332277495-12.298679600324787j),14.627515912706425,-2.142850471249828,(-26.821769477274053+5.809643531647616j),27.44374748201938,2.9282859709297395,(-2.2984768799210946-2.775403756048763j),3.6035901510329102,-2.2624733906057632,(-15.773795388336055+17.495929803819934j),23.556743846577913,2.304477838355162,(-14.610780294946032+6.828873596244436j),16.12787696569724,2.704374994805421,(-39.83912395004834+18.74108836361643j),44.02708473383395,2.701888477778837,(-21.151129001427613+25.93380937455643j),33.465395959272065,2.2549660926594943,(-92.24303276642581+2.590150016501452j),92.27939082512351,3.1135204023558507,(-10.170097299668566+5.568479011374992j),11.594776305942673,2.6406443211302024,(-2.345533548679964-2.520389054097109j),3.442947663267007,-2.3202752382601424,(-11.269041027734264+1.6639728687857893j),11.391228704262474,2.994993188728568,(-8.044868028326889-26.43629139412944j),27.633266261311174,-1.8662039357486933,(-5.332254031387052+4.322386241891937j),6.8641063423682604,2.4604147163849315,(16.399042073176318-57.60462003241463j),59.893412242054396,-1.2934506044950584,(0.9115689156038314+12.844136058184878j),12.876443180050154,1.4999435262786551,(-7.385442678649667+15.641174053475586j),17.29714107390981,2.011940923004221,(-9.830573059978626-2.0306307279582145j),10.038108778096879,-2.937894743687466,(16.452824779320462-1.56208452729833j),16.5268131014254,-0.09465949550940869,(-11.665955217204433+3.958475162607467j),12.319254715395713,2.8144650990054525,(8.022734801080723-19.965282580821658j),21.516895273726934,-1.1887096811361257,(2.422902653809931-4.639596492973267j),5.234148726149176,-1.0895290126488573,(-0.9362379953100897-1.8972899569791086j),2.1157151898863997,-2.029198809206781
1074,(-28.49385383187365-17.505951750310754j),33.44186078669052,-2.590669270385183,(-5.963623556063709-8.635973313187364j),10.494991233179869,-2.175155904322621,(-4.862064437839905+2.067244163514331j),5.283291495771508,2.739571016548611,(-25.367775535224993+10.234439157007118j),27.354483736017396,2.758122118664899,(-0.9682351715091784-0.13954479473648718j),0.9782392841659224,-2.9984554442386733,(-62.273625084617024-43.407768693574766j),75.90941156493265,-2.532849966587869,(9.357270103559273-21.59437783834294j),23.534563051309892,-1.1618999456258863,(-94.73442175303697-12.47854934531771j),95.55273339180734,-3.0106252454344595,(13.710297441094355-4.532881368036527j),14.440196308221404,-0.31930544078798706,(-0.1166550918483722+1.3354901756096742j),1.340575406161142,1.6579251961026267,(-19.73453031122834-28.55006050632068j),34.706737696294105,-2.1756090687987135,(-12.016288689125645-16.608848963566846j),20.49987945708424,-2.197112175153242,(-8.210897321264014-4.597164663582461j),9.410247486885336,-2.6311912866482237,(-28.3543587762409-54.37847561938942j),61.3268968096407,-2.0514375566500545,(0.1587142901144034+11.05671187467924j),11.05785095330731,1.5564427475348912,(16.313650255345095-10.277196096068524j),19.280973633371506,-0.5621690345892948,(-20.962311321696035+5.540292888340892j),21.682097251795234,2.8832031553315636,(28.35813243220555+26.07426439110208j),38.523381712663834,0.7434648779673043,(-2.5071844775995373-19.199986943132878j),19.36299234677298,-1.7006442192518032,(25.602646593488984+27.338193368923335j),37.45493731496205,0.8181691855649537,(4.17851528131051+11.424464989174973j),12.164636872715526,1.2201584746381446,(-5.163000034712354+5.099377842102884j),7.256736438301286,2.362393967379424
1075,(-39.99940271887411+18.57493525503791j),44.10193235670659,2.7068446161063324,(-17.1937770756805+40.80797250344462j),44.28223786090861,1.9695575543669936,(4.597837033504879+5.716136725700446j),7.335824728929281,0.8934019338363431,(-29.302978977628452-8.799900613778789j),30.595797550900993,-2.849853890148887,(-27.108893807255907-26.707833624045477j),38.05522960570297,-2.363646685411274,(-42.266274624272896-13.579993606702608j),44.394303654551656,-2.830714349666209,(2.8198615495097457+32.09271223131884j),32.2163591599151,1.4831553043670755,(-48.306098836116476+28.629275515005332j),56.152601019710005,2.606584889691699,(2.4012812354209547+3.7335290062596878j),4.439075400594953,0.9992398968516836,(-15.414197804352247+3.1273598320897817j),15.728250807736575,2.941421465717277,(-48.03949783475282+7.500424024248816j),48.62149434929731,2.9867127038692836,(-39.379610964523934+9.229668666911255j),40.446761840946145,2.911371324805983,(8.468026426213761+26.787548967728274j),28.094131971881506,1.264618747327647,(-67.66171922713025+43.696209949661274j),80.54481369235317,2.5681728165524977,(-0.2638540524403976+13.565601329720574j),13.568167097950475,1.5902441036076724,(-8.74989131574219+45.09679582236825j),45.93780133486659,1.7624398389934868,(-35.00452070327411+5.7985712246029095j),35.48154305991692,2.9774313159169616,(-43.649766911920466+28.9308431132267j),52.36693455518591,2.5562752924305405,(-39.57563415908804+25.045405355753175j),46.83484972248727,2.5773689260634725,(-15.500998394948436+34.003542246782075j),37.370066049833085,1.9985162294358376,(19.242349330102712+20.63357664082609j),28.213693355081116,0.820272920659902,(-17.536251964344512+17.257265793892405j),24.603523236277066,2.364212655920802
1076,(9.410331366452287-12.262038377033633j),15.456775911757322,-0.9162291613499229,(59.522701668342265-7.645877252803107j),60.011760954527965,-0.1277535406305296,(5.166878329348891+5.769298919000212j),7.744768665820317,0.8404276641649076,(30.606568510462385-12.189589914022104j),32.94462229647893,-0.37901162354519147,(-25.085829534732277-26.981324934466876j),36.84142693578698,-2.319805739727816,(-16.211081935548606+17.629763704396506j),23.95010951528044,2.3142968507830406,(46.4360211930434-10.754065164033005j),47.66501842853985,-0.22757689451654303,(38.63665434942628-50.41277916087096j),63.51566233646459,-0.9168778197375869,(-0.32600014531740595-29.70682791729738j),29.708616612065025,-1.5817697993174185,(20.64216587608734-11.962991437492695j),23.858167913513984,-0.5252406271361746,(-3.1702649435271404-11.954935468107461j),12.368147066508017,-1.8300145492615856,(42.95358027178014+6.757481891321246j),43.481876910683084,0.15604163048525468,(31.205596082950187+50.45733611493845j),59.32732923963549,1.016917317354762,(39.53223750261779+53.81165919139938j),66.77194371062369,0.9371978250339296,(50.860800622521424+11.227554502748376j),52.08530522206874,0.21726618237617426,(20.753291669048373+27.474576858575105j),34.43183829914318,0.9238714260626231,(27.768405675190017-16.63765119357695j),32.37121855879166,-0.5397998554723202,(-10.977685038293727+0.44468860289706313j),10.986688161294307,3.101106375651815,(44.53064224172492-2.2703473856366045j),44.58848030278631,-0.05093982890075815,(95.60457073484301-6.653808721064868j),95.83583419520133,-0.06948513671238359,(38.307999619010644-7.308303468877341j),38.99889914347999,-0.18851222620315172,(8.590531556863429-6.323525954110585j),10.666968309776523,-0.6345482888530678
1077,(-15.30231026125577-47.05609775959476j),49.481683840510854,-1.8852027137315832,(-27.449432765742017-47.958998322658786j),55.25881720842186,-2.090638352511253,(-14.040686161860577+3.527446000258058j),14.477007397269634,2.895456383031006,(11.597662601333894+3.03333024428819j),11.987780035740242,0.2558162645694268,(-45.848986048110476-21.98765466411718j),50.84866251208878,-2.6944247628417717,(-53.36398806767228-36.21069536382418j),64.48976415849532,-2.5454009832560027,(-2.1228226771298466-37.54850452405008j),37.608464048816806,-1.6272716866935775,(-79.50454266011229-91.16591467830654j),120.9636156152993,-2.287973688498368,(-18.766867832274613-0.7408855226206803j),18.781486618255023,-3.102134764917864,(-13.011128181467683-16.1312077034651j),20.72451009136077,-2.2495373071302813,(-8.259123625794189-13.663879589396316j),15.966049245185015,-2.1144810132189202,(-4.8410061895627905-40.06135182321008j),40.35278492037945,-1.6910530599452789,(29.79877656860151+15.2336481350511j),33.4668660093529,0.47258107399805005,(6.206318034173961-2.550273932304919j),6.709864430158551,-0.3898809585400214,(-14.35811997729843-8.239469566516616j),16.55428850842131,-2.6206197885084124,(-38.89565210793225+3.07188921038093j),39.01676891058701,3.0627785472604794,(-17.932219384584556-11.00275390582223j),21.038656933581965,-2.5912515930194315,(-13.361695880388154-16.43870498315099j),21.18409635370494,-2.2533051537186153,(-25.999250952082775-29.538320650196578j),39.35064722343467,-2.2925566531755877,(38.50405522374267-38.51573899928185j),54.46121940733448,-0.7855498617441841,(-10.459105987804733-22.069868719282297j),24.422776323556832,-2.0133540020227185,(0.8097108235773192-12.284742171822627j),12.311398045956258,-1.5049796172994214
1078,(-58.42192949751113-29.009504777352966j),65.22785611714849,-2.6807075377358025,(-63.90160192069668-28.0629397158049j),69.79214363754767,-2.7277909018538415,(-1.4709249772935458+8.858621206888207j),8.979910354561202,1.7353395532154272,(-44.364642777897906+13.370821694043194j),46.33573568623233,2.84886603588876,(-19.218285288837112-29.50884330441295j),35.21525695785181,-2.1480652730927203,(-33.51990382958899-27.128706837003556j),43.12250789776701,-2.4611877458291236,(-31.220237110647666-11.123565099449374j),33.142674994133316,-2.79932226142934,(-124.0735837964079-52.67736952082692j),134.79302450690093,-2.7400900455507076,(-3.5081114462412635-1.8525382587293713j),3.967208580262074,-2.6557398352946566,(-24.400558258744784-11.266863224297573j),26.87618742034345,-2.709013695798513,(-52.62926340470705-11.952093895624703j),53.96936089126742,-2.918280515833401,(-52.453567063886595-23.092243438574364j),57.31167773457718,-2.7268833658213145,(44.870954751447535+36.99577934176692j),58.155741499968514,0.6894981800159715,(-17.74591728875577-5.6548037016742825j),18.62510094801717,-2.8331113538255583,(1.1870951132435366-12.037095668304136j),12.095489528571916,-1.4724944651493796,(-64.75070945775627-12.992800119067518j),66.04140542278616,-2.943563705699625,(-69.38548095651328-1.4253500909896815j),69.40011952762438,-3.121053059053935,(13.504778208685929+3.2112879188206476j),13.881332953407671,0.23345336681833398,(-56.14309412964282-13.94098730555663j),57.848060862086164,-2.8982036061640635,(-44.459025887377706-55.91159311284276j),71.43326415102845,-2.242583056940085,(-20.455382330488533+14.810332200035392j),25.254080980345883,2.5149198624452422,(-17.750834172121543+2.0863671682397644j),17.873025534779128,3.0245931684236957
1079,(2.135873708821073-5.121830669928213j),5.549333825915537,-1.1757095214785325,(2.9912738119301965+11.687931818808826j),12.064637135822329,1.3202458132645347,(-3.352731291652568+12.525285212190571j),12.966247597541322,1.8323417772037731,(27.761132210832987-40.310759465005276j),48.9452529901814,-0.9677095221353064,(4.500021775145985-16.98123280873252j),17.567369287436346,-1.311750866980286,(-34.507831875723156+4.193631287774814j),34.76171750850322,3.020658734251561,(29.347866879422376-7.651493058383695j),30.328907603057363,-0.25503970852767516,(6.44673269596078+5.003373701640113j),8.160521481586432,0.6600031737570059,(7.80469014550426-6.54892829573831j),10.188309481462232,-0.6981328792427154,(-7.688790585491212-13.678356611596211j),15.691237690556347,-2.082892229369356,(2.7872965753360432-14.556184879424292j),14.820645749860578,-1.381601146732089,(-8.30561058881005+3.0768448783307383j),8.857208457424028,2.786813651129527,(61.10370532954206+19.869564828581904j),64.25311207620005,0.3143926507891297,(26.866090461393473-21.12623981413755j),34.17754855697272,-0.6663642362581047,(42.6403159577949+0.41120214817829215j),42.642298626917906,0.009643207203536204,(5.7423790945347815+19.665830004354575j),20.487063904462318,1.286697072366137,(2.607908034112519-21.309447403547278j),21.468435736190386,-1.4490191757464763,(-1.449442145531652+38.6467921818108j),38.673963185550505,1.6082836067207216,(10.390680100088467-28.61249656134772j),30.440781731347005,-1.2224533475078123,(-26.702533745109697-29.828370150090514j),40.03444734499944,-2.3009564466494794,(23.235765654213672+17.397446737505838j),29.027090080162846,0.6426914511587644,(-1.167290308581876-10.232286375847925j),10.298652879958246,-1.6843844065176403
1080,(-39.12616478537967+26.896381252505716j),47.479175385560616,2.5393548937969195,(-11.671348982375122+26.831307550705624j),29.25986076434646,1.9810980271539822,(-4.427801605006934+9.33153747167502j),10.328747195985436,2.0138354984715496,(45.98639917007681+3.371211548697943j),46.10980346884722,0.07317797933080336,(-24.92086495012751+32.66325923228314j),41.08452279798104,2.2225423958686323,(-44.79707712726234+7.548957104070578j),45.428678964999506,2.9746466236968385,(15.570196257505785+38.17076632383959j),41.22424545393661,1.18349055936415,(-46.47428758722816+72.47711058857237j),86.09756655102709,2.140979565034369,(-18.20473238689462+14.11558279247921j),23.036101207665002,2.4820453110606597,(-11.870334116147475+17.02813100389019j),20.75721748006271,2.1795742778699365,(-28.261178059853705+25.113011704612866j),37.80684517659176,2.4151091671435387,(-10.315171364457399+29.36433424275078j),31.123413787663267,1.9086130648897142,(55.461150498426775+4.4869584514069745j),55.642358062485066,0.08072690978926558,(13.352274918261543-3.9782517905708614j),13.93232689833312,-0.28957097549078425,(4.775803261440672+17.68705161851032j),18.320482847016777,1.3070687189207228,(-29.692307006200338+21.458957129652408j),36.63495511724716,2.515786457385711,(-26.616690621309914+35.183128937671896j),44.116899046458066,2.2184562878037886,(-15.939631838969689+27.233546809002892j),31.55531547869626,2.1003324157405596,(-7.938319827538152+42.658031767853245j),43.39037446244803,1.7547837807799491,(-20.453098042595144+79.01770477936417j),81.62185300603484,1.8240793718842276,(20.29780511817667+8.20302560921944j),21.892704761198168,0.3840647618255943,(-4.767296011745145-3.096616261124227j),5.684728976148305,-2.56553101945197
1081,(-16.902758163906384+12.337574808635893j),20.926513940601545,2.511070423048517,(26.27296220345612+31.95665486802088j),41.37023487119739,0.8826982180706946,(-4.6669536894233365-2.430724576290209j),5.262022301834468,-2.6614143322518737,(18.305570466244998+40.812932050166125j),44.730183686478846,1.149170706209327,(-16.62087641696265+5.02583279841277j),17.36411610723525,2.8479531338506,(-44.25240908290002+0.7934843066040305j),44.25952244416064,3.1236637023734075,(4.2472290282993335+35.952781939962456j),36.202782816260395,1.4532077798458793,(-50.52521857166644+9.95713857238091j),51.49701273146107,2.9470134341074274,(1.6004365352789076+15.981722667595278j),16.061657963217378,1.470987400404368,(-9.04623908287502+10.5257628771963j),13.878981435663757,2.280744099073626,(-18.56273081859335+10.410549052752083j),21.282727903708977,2.63047218224729,(18.418540171639066-1.2676074774648862j),18.462108513688435,-0.06871401238607797,(69.97461140895794+3.1389565438638147j),70.04498047696875,0.04482845316081869,(-31.413618943373656-25.126425723092524j),40.2262690879675,-2.466938471580918,(17.869336584784495+22.530128985100845j),28.756215016333403,0.9002580506366393,(-37.152186902963024+20.199379045242107j),42.28829513572359,2.6436046633502235,(-13.899564558857028+18.547150235458986j),23.17746053351231,2.213924724592631,(-44.89607163615972-13.158694446143395j),46.7847035673643,-2.8564851529703104,(-5.214028164599608+5.188107481496136j),7.3554434904221875,2.3586863467048094,(-19.472322738851275+24.854883658270346j),31.574302755755966,2.235358143056066,(15.6009582836141+11.722570199732928j),19.514316576676055,0.6443969224840818,(-5.8055286273680435-2.0878811479616175j),6.169555116149251,-2.796358729935693
1082,(-39.2669496544037-51.34188674865914j),64.63654283819345,-2.223710634886849,(-17.07852640997089-103.53135314055686j),104.93053486688595,-1.7342839528079537,(-0.6130727921092398-4.120059526451139j),4.1654229977188875,-1.7185143582983753,(4.71326212002095-76.97608127728644j),77.12024331276083,-1.5096424588542445,(-23.186205777454965-64.72658299715513j),68.75413212921896,-1.9147731706137308,(-57.01602664803203-74.11071646905931j),93.50521691481389,-2.2265579296674636,(9.797368416118797-79.85997443323892j),80.45870956185375,-1.4487244780305675,(-56.21010033499408-104.43973490693607j),118.60536921700123,-2.064539635805191,(-4.225555415908898-63.24037690613915j),63.38138993271964,-1.637514521688583,(1.1978040765348048-37.12758112999339j),37.14689778662553,-1.5385456729479745,(-31.390806775845185-38.449266508591215j),49.635963223122026,-2.2554704630254583,(-36.18705145593674-81.90030303085169j),89.5386080393254,-1.98684597364168,(35.19560856343126-71.76792516939508j),79.93350952679464,-1.1148512276085383,(-67.95371911098633-72.94831076443339j),99.69535588180212,-2.3207620601718557,(5.737342353084574-39.494806273169345j),39.90935754721785,-1.4265371650716674,(-49.950964058499785-103.2090919742235j),114.66130766966363,-2.021544644080365,(-37.40723905848104-70.50149820088404j),79.8107936468972,-2.0586137376067906,(-15.258099228740146-48.08157689014476j),50.44450047643433,-1.8780824463374222,(-8.818083290404125-68.76046715195989j),69.3235922025991,-1.698343640716797,(34.191699735724555-14.66296887479124j),37.20315829390084,-0.40512361040756334,(8.328585910819223-27.306627682340515j),28.548507117813738,-1.274756552369675,(-11.52041867555955-14.504280474976937j),18.522802124867027,-2.2420379767713836
1083,(-63.771693526997296-33.29944385187457j),71.94221192141242,-2.6603694831061744,(-90.31282622099044-12.030386812180954j),91.11057450633004,-3.0091643124940393,(-15.234949389723411+1.8642003356957977j),15.348580579292735,3.0198345244504874,(-0.7498981351763803-72.22682196286468j),72.23071478303736,-1.581178497446977,(-77.26516547476106-8.581225323217867j),77.7402291216719,-3.0309839255002617,(-78.55505474306806-33.520103288449484j),85.40780965552706,-2.7382758494652677,(-51.79827953499574-18.283881374498105j),54.93052048635874,-2.802263376398973,(-138.19654231891383-53.82671001202013j),148.30913329805904,-2.7701759411655025,(-50.177402901822944-9.653292633479065j),51.09753243200156,-2.9515314885212067,(-30.103755877571757-1.1249593788074508j),30.124768074466616,-3.104240631353192,(-60.15203885893777-16.974303699930548j),62.50115810914735,-2.8665543232728705,(-102.88362974188652+25.51137460468611j),105.99939388074925,2.898531707361819,(-39.69151871347643-42.564519697699666j),58.19926971086589,-2.321281143956081,(-72.80016758393043+23.294027168219387j),76.43609161882951,2.831914959529142,(-24.302089409778247-12.996561802249506j),27.559066899308235,-2.650500413410357,(-52.89173577803919-29.576899452714443j),60.59974170613181,-2.6317158456074967,(-77.30685952951438-25.944953940623556j),81.54441222608173,-2.817794514355907,(-0.10260975739582534-4.668200838921091j),4.669328413681823,-1.592773366893434,(-61.55374080537479-27.74506483860103j),67.51778750842948,-2.718119034350164,(-43.095435871720554+16.40980438533702j),46.11397047466857,2.7777657742087607,(-17.37147180930488+4.153355759485713j),17.861086106010667,2.906907713834542,(-26.406374530993773-5.626773690657118j),26.99920735942053,-2.931648639322673
1084,(-45.82913862902792+6.057125908905146j),46.22768349977089,3.01018669594663,(-21.909460842113496+64.46807201254354j),68.08932943866172,1.8984001838650975,(-12.755212397416969-3.8049483317105066j),13.310637667302274,-2.8516912913303183,(55.85937879572551-19.90164465585289j),59.29878295085142,-0.34225951790165016,(-27.605318989105573+10.34477921384805j),29.47996087978299,2.7830511558154507,(-15.948123958566317-0.31032747719516607j),15.951142935253865,-3.122136552050596,(-7.08429593715761+27.029077129153478j),27.942051810469383,1.8271295345356193,(-64.5317200459974+34.0428564731257j),72.96066727316041,2.6561590640270945,(-18.721551369513396+22.975213189910303j),29.637086678740157,2.2545319866855014,(-21.909241667261774-5.701771396836495j),22.639016486947092,-2.8869950878719233,(-27.680927582276578+10.48054809468482j),29.598574968742025,2.7796522166622384,(-2.547386151228075+19.434372153213616j),19.60061216373288,1.7011296258146924,(-14.33595257192525-0.32300130827454865j),14.339590858516056,-3.119065607185597,(2.255060919200318+48.373674320111526j),48.42620847204045,1.5242125285548906,(2.368201042776306+3.486297054585748j),4.214575106914106,0.9741064477783546,(-16.138628712765048+12.71927031220482j),20.548361832599195,2.474134106400229,(0.7916941285961236+22.945667028717967j),22.959320873798692,1.5363070180852756,(-16.426153019512395+22.378104801216338j),27.759648367993748,2.2039966739198906,(-32.959799892947096+9.422605306783538j),34.28022607496253,2.8631381750164806,(16.48663729634923+4.806071174055592j),17.172871905172457,0.283652600210535,(-2.9636529146509423-0.5686416900174933j),3.0177130364143268,-2.952024658461781,(-5.799344622479964-5.024962432051266j),7.67350281773675,-2.427613852342306
1085,(7.088852530494904-42.431007828081704j),43.019091755938256,-1.4052574424865216,(31.19676960333688-20.155236783741703j),37.141243968025336,-0.5736061554195033,(-8.664725703254458-17.990545270645764j),19.968404809793725,-2.0196374968421815,(53.89433399340584-9.04954697393844j),54.6488200881437,-0.16636085792703298,(-12.933289104699332-58.31267360259764j),59.72970676094787,-1.7890553340699504,(-0.44003878293450427-34.06486704624259j),34.0677090660448,-1.5837132804678162,(44.36496241667952-18.36469356522419j),48.0157459587787,-0.39247058189127226,(-17.76487903984886-48.256274905230114j),51.4223589018396,-1.9235358341864432,(15.637472338302308-32.45228541333985j),36.023344787513004,-1.1217653930620268,(12.209834049075791-5.5166424775726375j),13.398260772627516,-0.4243660858034329,(-19.880151043484613-12.170113465526246j),23.309484491844636,-2.592269669645007,(38.37315059344894-25.46148961871409j),46.05199387726221,-0.5858234511719216,(-5.43117882989899+7.225907660600309j),9.039438312299342,2.21533715386797,(55.656730257672336+13.627473488737703j),57.30078233900082,0.24012445799223364,(28.27058837022076-2.13135667314922j),28.350817414435145,-0.07524895687606234,(24.578211762902626-50.396816542808025j),56.07073756525353,-1.1170421077230128,(13.271534815705138-7.391789662576181j),15.191187931832115,-0.5081754215628849,(-22.625622201469998+7.192791661054756j),23.741420174096387,2.8337915338225024,(8.339349307605511-5.745925487786038j),10.127211194867506,-0.6033144551789376,(53.86068126490314-18.393233876077765j),56.91470845694971,-0.32907932068663565,(14.55609823385917-6.642937963375856j),16.000269390826464,-0.4281369512237642,(-1.927020122934238+2.664870308109501j),3.2886076557164907,2.1968709155811816
1086,(-58.99026871941348-7.440451126765893j),59.457649773249564,-3.0161250564460396,(-33.10112242299772-70.0930555913472j),77.51593866937283,-2.011994751106934,(-10.138696523686804-10.74188558090875j),14.77096046412535,-2.327314962176214,(-14.297885047248215-45.28385781023565j),47.48744355092158,-1.8766294025416363,(-67.16183130977447-29.758133806242178j),73.4592275518387,-2.7245074161143807,(-51.700298826216766-36.50923732965246j),63.29174755932245,-2.5267372600418483,(-38.74176577512881-52.90692538463138j),65.57489740007142,-2.2028485574119663,(-94.93601135670269-66.9370512695521j),116.16115996744621,-2.5274684604968343,(-50.915592981280696-41.52968691574082j),65.70473730222878,-2.4573770868695983,(-24.459044262824207-10.359116622305761j),26.562306817091873,-2.74096854428181,(-52.877111994571834-27.930389504798857j),59.800465138460844,-2.655630047577902,(-59.79198378942584-50.12518063558966j),78.02317001522981,-2.4439150519193285,(-45.0842743426915+4.807982093941417j),45.339921535251165,3.0353498791365694,(3.569673364923858-23.385434111388427j),23.656311980322215,-1.419320433471818,(-4.898398580310115+1.4138074463103334j),5.098348766691692,2.8606026822345454,(-38.842409638056495-66.769318809787j),77.24554822650661,-2.0976814347272956,(-80.00866291394476-45.47090661294429j),92.02711279552533,-2.624789440639512,(-50.47015496703976-15.214754037279235j),52.71361572508485,-2.8487965647715434,(-56.187765501397365-31.546921463120434j),64.43813502763956,-2.6299971106294837,(-47.22197850821013-35.71841688732136j),59.20912564095457,-2.494011986581137,(-2.2712456147142177+1.9210697934811067j),2.9747379369927875,2.439529066746478,(-28.81877774318849+3.5282320775310057j),29.03395205968721,3.019770655329854
