,Altria_Group_final_fft,Altria_Group_fft_absolute,Altria_Group_fft_angle,Archer_Daniels_Midland_Co_final_fft,Archer_Daniels_Midland_Co_fft_absolute,Archer_Daniels_Midland_Co_fft_angle,Brown_Forman_final_fft,Brown_Forman_fft_absolute,Brown_Forman_fft_angle,Campbell_Soup_final_fft,Campbell_Soup_fft_absolute,Campbell_Soup_fft_angle,Church_Dwight_final_fft,Church_Dwight_fft_absolute,Church_Dwight_fft_angle,The_Clorox_Company_final_fft,The_Clorox_Company_fft_absolute,The_Clorox_Company_fft_angle,Coca_Cola_Company_final_fft,Coca_Cola_Company_fft_absolute,Coca_Cola_Company_fft_angle,Colgate_Palmolive_final_fft,Colgate_Palmolive_fft_absolute,Colgate_Palmolive_fft_angle,Conagra_Brands_final_fft,Conagra_Brands_fft_absolute,Conagra_Brands_fft_angle,Constellation_Brands_final_fft,Constellation_Brands_fft_absolute,Constellation_Brands_fft_angle,Costco_Wholesale_final_fft,Costco_Wholesale_fft_absolute,Costco_Wholesale_fft_angle,Coty_final_fft,Coty_fft_absolute,Coty_fft_angle,General_Mills_final_fft,General_Mills_fft_absolute,General_Mills_fft_angle,The_Hershey_Company_final_fft,The_Hershey_Company_fft_absolute,The_Hershey_Company_fft_angle,Hormel_Foods_final_fft,Hormel_Foods_fft_absolute,Hormel_Foods_fft_angle,JM_Smucker_final_fft,JM_Smucker_fft_absolute,JM_Smucker_fft_angle,Kellogg_final_fft,Kellogg_fft_absolute,Kellogg_fft_angle,Kimberly_Clark_final_fft,Kimberly_Clark_fft_absolute,Kimberly_Clark_fft_angle,Kroger_final_fft,Kroger_fft_absolute,Kroger_fft_angle,McCormick_final_fft,McCormick_fft_absolute,McCormick_fft_angle,Molson_Coors_Brewing_Company_final_fft,Molson_Coors_Brewing_Company_fft_absolute,Molson_Coors_Brewing_Company_fft_angle,Mondelez_International_final_fft,Mondelez_International_fft_absolute,Mondelez_International_fft_angle,Monster_Beverage_final_fft,Monster_Beverage_fft_absolute,Monster_Beverage_fft_angle,PepsiCo_final_fft,PepsiCo_fft_absolute,PepsiCo_fft_angle,Philip_Morris_International_final_fft,Philip_Morris_International_fft_absolute,Philip_Morris_International_fft_angle,Procter_Gamble_final_fft,Procter_Gamble_fft_absolute,Procter_Gamble_fft_angle,Sysco_final_fft,Sysco_fft_absolute,Sysco_fft_angle,Tyson_Foods_final_fft,Tyson_Foods_fft_absolute,Tyson_Foods_fft_angle,Walmart_final_fft,Walmart_fft_absolute,Walmart_fft_angle,Walgreens_Boots_Alliance_final_fft,Walgreens_Boots_Alliance_fft_absolute,Walgreens_Boots_Alliance_fft_angle
406,(0.6357440504610175+19.438874020758806j),19.44926717623644,1.538103202148576,(-5.351689365528411+5.029388338341954j),7.344067410022864,2.3872314922603968,(2.500599219284016-13.398464730631119j),13.629814877446057,-1.3862858067468837,(2.293682684402601-12.032515877844538j),12.249180323895523,-1.3824324812795517,(9.726914556009199-23.816580703294996j),25.726297502292613,-1.1830615856710596,(-15.932606156992811+20.544468897152658j),25.998521904522153,2.2304299596450634,(5.110755383208279+3.592574828437302j),6.2471124917767975,0.6126990712927788,(-2.6158743704952485+9.246580170646446j),9.609476758617296,1.8464938554999732,(-0.9892974611030836+4.338208920658464j),4.449580441550156,1.7950050891383023,(-74.60510852977377+56.96133451657527j),93.86434812349422,2.489504552856695,(-55.39402500032591+9.382536333630261j),56.18300449236071,2.9738069618351033,(-5.995588726786086+4.066469993036703j),7.2445332758592755,2.545617980492008,(14.781368016844223+1.867203707872159j),14.898835193936364,0.1256558933767085,(-11.28710667028724-11.209043048195397j),15.907275789485146,-2.3596645643933227,(-11.525311044960521+2.955623047069389j),11.898256270540516,2.890556173792725,(-12.590009960132804-7.2819768365275515j),14.544261323421242,-2.6172119921987327,(10.787541161367347-4.3555044706362285j),11.633635008110188,-0.38373771755826636,(1.9269695091770433+14.98747943531062j),15.11084879525822,1.4429258918335772,(3.475841383886264+5.637248351779266j),6.622691469906659,1.0182713242922024,(-7.7514929186981485+11.850217813825711j),14.160272056134366,2.1500640872244725,(-19.451396304162415+16.85133925858044j),25.73566499994429,2.4276939199568797,(11.113331673354878-2.4103348967601375j),11.371712940297623,-0.21357889118196025,(-49.30242580566892+34.49816858737883j),60.17352263418438,2.5310508861474714,(-7.401694883565625+10.392806362887303j),12.759134423849932,2.189659423019684,(-5.44535482047129+10.945630229774055j),12.225330680508137,2.032434889892341,(9.761561271042758+11.236358167350934j),14.884348266327148,0.8555183955980684,(-17.997934435320346+3.0642921874840834j),18.256931027649905,2.9729517611187877,(-19.431824370748835-6.15419323441013j),20.383078588429367,-2.8348797504738115,(-11.411088657641523+5.89989528929889j),12.846077563880977,2.664412657879262,(-19.747441405910287-10.765013379016727j),22.491041663966325,-2.6424925547671596
407,(-24.083896844462757+10.43630387531173j),26.24786707129876,2.732686622283586,(6.671723644277884+2.4572257172343286j),7.10984209466387,0.35288774444878906,(37.838365703005316-19.906594065910298j),42.75528512803188,-0.4843054119804674,(8.139486171328848-4.653926253943915j),9.376047392713094,-0.519404594824962,(24.454936908658336+23.77419942558206j),34.10654625630989,0.7712844484538102,(-34.215562681058486+5.892369066179535j),34.719227278174145,2.9710523211576314,(-2.8317545639249833+1.1979949347114713j),3.0747399522405656,2.7413684924302726,(-12.422210619249132+4.889263651981503j),13.349764631916678,2.766623920556357,(-8.585577876909948-12.553539557445658j),15.208665388548676,-2.170646515543584,(-46.49920424641026+24.145976980813554j),52.39469629559232,2.662642477841255,(-48.46869094523638+24.914797456473416j),54.497349790993816,2.6667770261332167,(7.659393918331645-1.4466272465058179j),7.794808887106136,-0.18667077958996395,(-5.322516690414438+5.451236592763434j),7.618737711066273,2.344247513606469,(-13.780698287199517+17.13060712809299j),21.985571310745918,2.248244139908152,(20.376809229103277+0.10632978691530504j),20.37708665101206,0.005218129130916589,(-38.06639410888248+21.366472588569195j),43.65290954026823,2.6301191172652127,(-8.175948184376622+10.900803880880026j),13.626212018129634,2.2143177067371207,(-23.617928267191576+3.1155248722478994j),23.82253199942865,3.0104363589100465,(37.098261600872064-12.218568860307457j),39.05860262222413,-0.3181675156971114,(-17.818061701729647+18.965855080700223j),26.02281656064092,2.3250009367841917,(-11.28772743655802+6.1067015436188985j),12.833728781023158,2.6456826704337257,(-8.640667841641955+4.617610402111898j),9.797115217005333,2.650801868821586,(17.345514566444535-27.10874409506185j),32.183083786149055,-1.0015899576754257,(-14.67316853794107+7.0028603220089165j),16.258595499992936,2.696305089461085,(-4.8321519199630085+7.901859427852763j),9.26223917825208,2.1196440132111984,(-7.690227941775197+10.720595639112934j),13.193588467654553,2.1930601434958845,(-17.036704163456285+13.546035590496395j),21.765669504339254,2.469841195803799,(-26.337112103515736+0.21874651348772112j),26.338020502503944,3.133287206779195,(1.0238451231139933+11.050550587668866j),11.097879397738696,1.478409031159077,(-19.498088697554046-1.804290118260787j),19.581392332736154,-3.0493186687894784
408,(-2.543174979368879+16.839590964286273j),17.030547930708508,1.720687160630487,(5.195316319565217-4.745297087916338j),7.036274306259525,-0.7401582811934574,(-12.569933784523098+33.31562790124322j),35.60806506679899,1.9315805264024335,(-0.07236539496225536+1.7593166281270682j),1.7608042902016228,1.6119058255587606,(-1.8122997023576333+2.2844215493273836j),2.915992459900555,2.241456822776007,(-16.705665100759887+6.254975796209969j),17.83827258088404,2.783328438278219,(-0.29950673882733936+6.13692307594402j),6.144227301024695,1.6195616905460313,(9.963660466201164+8.128628525164398j),12.858815325909939,0.6843176418888828,(9.993580552286797+7.32397894794486j),12.390008873482875,0.6324463981687903,(-68.91801082097602+34.77278512141734j),77.19351527570454,2.6743093282631154,(-31.849894264500826-7.4309085072767616j),32.70526205220501,-2.912382560853917,(-12.58022675023652+5.648974026296692j),13.790323152020084,2.719540724291303,(1.1918033482660904+2.494372429422202j),2.764469033575866,1.1250684674110831,(1.0837854079744762+14.551158472199184j),14.591463384239173,1.4964525567542193,(-10.319353021597987+0.6163266450621552j),10.337741790051494,3.0819381992337953,(-1.6055324390285897+11.90078230722224j),12.008595002608216,1.704896491111357,(-6.967946314542219+13.562979165205235j),15.248169715678461,2.045381333477552,(18.90837354466848+13.050028090372106j),22.974547291823182,0.6040994242460614,(-13.07158735073794-13.930959735843093j),19.103351408317167,-2.3243796241859207,(-14.630165021098401-1.1983048497870366j),14.679157436910142,-3.0598686329023566,(-4.719244637733315+25.887912315461833j),26.31454491348492,1.7511116342798094,(6.1344258323906615+9.892508737724727j),11.64014215630814,1.0157224433152945,(65.33010733785537-8.730452340090359j),65.91087712083865,-0.13284887207587215,(-9.474410669627414+20.855371012020136j),22.906570183808828,1.9972130479938204,(15.856627357358025+19.52289505044181j),25.15106483433018,0.8886564305499952,(11.725047756335144+5.506037822081593j),12.953501356256261,0.43903009282582156,(-1.733886360268448+6.680943391467167j),6.902272561288331,1.8247214478358726,(-35.73017489133061+12.637055402616168j),37.8990839864747,2.8016430291302017,(-3.402218057970469+2.8279908013945754j),4.424095352357663,2.4481030426744814,(15.240078504817903-19.642029482484347j),24.86099987980767,-0.9109296945789727
409,(-19.27792242848545+6.167783373990065j),20.240549520879384,2.831943907433045,(-6.327350761374236-13.181942281977147j),14.621866159380614,-2.0183174404898785,(-5.2130340830475035-55.89687334778607j),56.139435109461616,-1.6637889809165562,(3.45649799698792-5.3423113555892705j),6.362992143892649,-0.9965299856997458,(27.19673403402492-22.65483994525956j),35.39638562145601,-0.6945406650986081,(-15.39402052290974-14.26959057606744j),20.99040454751549,-2.394082387743711,(-3.879359045304848+8.200053092566472j),9.071399964906051,2.0126847156823717,(-20.12302867612894-4.566934982630906j),20.634756558677534,-2.9184223061725887,(-9.207613576642315+1.5545648729119428j),9.337923737151616,2.9743352620228882,(-65.03897963977062+20.111280299851412j),68.0774005664265,2.8416997785778206,(-31.225305233074437+49.98367359184208j),58.935450389680376,2.129187140439385,(4.980796239824479-4.371548596004476j),6.627123683007461,-0.7203462414610309,(-2.463974769100089-0.9724006508310632j),2.648911982021772,-2.7657092919724566,(7.807327379102819+10.630097174450007j),13.189136694368534,0.9373185135385173,(22.253470811020005-13.211567079578877j),25.879769470285698,-0.535763685892876,(-30.972389984318497-10.282250189044603j),32.63454627064425,-2.82105954164524,(-4.8863819619510265+6.761141869279314j),8.342048193016037,2.19660546741112,(-12.36177693339032-9.519237778474043j),15.60222473988977,-2.4853799342931477,(18.81341866241678+21.65422343464459j),28.685364113514105,0.8554826041807492,(-31.830288760966994+2.5978197580434177j),31.936122966036788,3.0601584344783257,(-6.470441017537423-15.415533033808341j),16.718410979452173,-1.9681991581137848,(-6.1662116214904445-5.31613470542891j),8.141465099554843,-2.4300930563427414,(-42.08145406676952+29.78555169401126j),51.55606526966783,2.5256462241443876,(-24.14283128170177-2.846122913903404j),24.31001270953521,-3.0242473741728877,(4.859346443423803+2.316337560534193j),5.3831837746409015,0.4448155398486565,(-6.173240366191413-11.34547794982616j),12.916221062244432,-2.0691097815343045,(-6.772778078274163+8.516412126538668j),10.881167143583722,2.242641498059465,(-34.73571038557853-23.126270902630253j),41.730012962526516,-2.5542055508588137,(-5.7876481405001226+8.809461017688754j),10.540563287624257,2.1520634313756113,(-2.611824064305294+4.33863636100139j),5.064127804063362,2.1126791923675565
410,(-14.98553622154355+21.429641925304516j),26.14949041365745,2.181045682315492,(-6.030641846332346+18.239942799330827j),19.211042512096924,1.8901104067602883,(19.028338569258285+38.196630899077j),42.67388288809264,1.1086154052072827,(3.6684982094188543+12.88585583581937j),13.397878926681996,1.293442188410062,(12.200581618080331+35.30810234135458j),37.35660962623626,1.2380947288558604,(-12.489899209269913+22.85505231944787j),26.045172274001583,2.0709353920204467,(-1.5780515678481064+10.408530547450935j),10.527476188907155,1.7212618118801526,(1.231243101947595+20.57401499767448j),20.610823678364433,1.51102304454214,(-6.479554226357431-0.7327076671556552j),6.52084990609469,-3.028991026498377,(-54.281164926326454+99.46235825654995j),113.31021831994387,2.0703674960878256,(-41.30441463913566+45.38942550836593j),61.36981845061254,2.309109350362102,(-4.970276204226539+11.55085744189353j),12.574814240745178,1.9771433247070709,(-0.16625447793597914+19.954524450297946j),19.95521702685722,1.5791278022737922,(-2.2961032500437746+20.64829854685493j),20.775570341507187,1.6815419476586067,(-15.392604688519178+18.111448446316288j),23.7688208357208,2.2752222237098554,(-12.834088910827703+30.329362439174517j),32.933023914269405,1.9711050942246604,(-17.07351026528508+25.625444012254583j),30.792338878428662,2.1585254993282192,(-0.30891588815541215+16.95970635808372j),16.962519529196726,1.589009008364738,(10.467424821145777-9.371408565488615j),14.04956514941484,-0.7302082631740897,(-23.47556060667312+25.037708059449578j),34.32184101512926,2.324005196038341,(-17.321160916213113+27.428303845324983j),32.439705105269034,2.1340610256482115,(-1.9652852994430985+25.227988202597878j),25.304421255160626,1.6485403073956792,(-29.767905502230647-8.991904885372119j),31.09634305601404,-2.848240517759587,(-13.383319035978463+29.810216342283855j),32.67663120323989,1.992777354668538,(0.6644007352051524+28.75609044649426j),28.763764811023947,1.5476957405285157,(-0.3964977212000633+20.943540812868672j),20.947293673007323,1.5897258079761492,(-21.865824755526745+20.290776032100716j),29.830016497217684,2.393538973210714,(-17.21466437120933+8.670114072864633j),19.274738583178483,2.6750317025345565,(3.113631652572529+31.142767325670736j),31.298029630773346,1.471148182897817,(7.340068605571474+13.04683082097112j),14.969849752269992,1.0583354705860695
411,(-16.527318754869423-4.2408861050937j),17.062748318528154,-2.89041329287027,(3.0402331657893202+8.833840814868179j),9.34236379321616,1.2393357987978033,(-0.9749856029801869-26.013200503642192j),26.031465524797273,-1.608259207995139,(6.947443423474883-11.131878562679844j),13.121954521207407,-1.0128420067345898,(-3.175335037255919-24.83874726075696j),25.040888923570314,-1.6979446477200706,(-17.411693416605896-11.698024641136136j),20.976435544164918,-2.550011021987418,(3.356250490558212-3.6191339192379726j),4.935843158038051,-0.823067639163271,(2.4031152848921047-15.12259258445805j),15.31234043338861,-1.4132050631600537,(8.582768075958242+4.483746963682836j),9.683382398729433,0.4814165742771284,(-85.39376951453511+1.5798998057117615j),85.40838340173424,3.1230934166406286,(-27.361198454122178-17.50994995356686j),32.484358208563606,-2.572311018980343,(5.77783666846946+1.151816915478833j),5.8915260140555645,0.19677134332983165,(-2.216837251631701-5.6250698394592735j),6.046137452871575,-1.9462057456819961,(0.5258390680786906-6.741343196276364j),6.7618203773465835,-1.4929518276279916,(27.397579315771832-14.316554444559767j),30.912636308280995,-0.4815229866996386,(-19.002398171095855-34.76023234299709j),39.615210321188606,-2.0710798077119983,(10.79442406873797-1.929552710369283j),10.965526190650543,-0.17688633933479075,(0.28780494065922113-25.91328787446553j),25.914886072464032,-1.5596903216822184,(-6.508459839136155-8.228807216534607j),10.491583182939562,-2.2399859496720804,(-4.039193018693991-9.5074331782492j),10.329877341050084,-1.9725363550024357,(-17.011364769285628+7.898195850334188j),18.755479972635424,2.7069194301082358,(-0.1723125318354315+0.4895938442872516j),0.5190315414225866,1.9092072432309088,(72.55559968482635+27.779043602902647j),77.6916360306355,0.3656486486855149,(-10.929933566400384-9.862923622321677j),14.722116360961042,-2.4074656939479047,(-12.78840906689061-9.244781223741285j),15.780031252724735,-2.5156602503543377,(7.5690609817001855-2.7078428969086072j),8.03884925216505,-0.3435636255004156,(-16.731193365736985+1.4002387631329354j),16.789684334002867,3.058096917211982,(-20.58009034580015+19.828059976245825j),28.577824988317396,2.3748032004691417,(-5.188823714377208-20.38443564300659j),21.034474274931636,-1.820051153154341,(-9.829734705263977-18.048481256220764j),20.551675358277322,-2.0695069385195453
412,(-22.831694201260863+17.689191313978586j),28.88241245883772,2.482429590505637,(-3.3405124364643037-2.346631745790887j),4.082364987176706,-2.5292064893408757,(21.40937681408036-23.857125135641862j),32.05501263928867,-0.8394197166840461,(-7.854265047962688+7.4944453939736615j),10.856159136955453,2.3796331863137663,(45.889876701593124-7.24911682397534j),46.45891172224186,-0.15667303369247923,(-12.525137109154585+2.994220321995021j),12.87805943998432,2.9069396091469235,(-3.061802942819668+3.5601578793741258j),4.695674753081696,2.281078179302284,(3.6615538381986434-4.336082808179804j),5.675261282920785,-0.8695400656941382,(-16.306825097494247+13.784057979493477j),21.352114629289204,2.4398371401852117,(-33.97376041832803+39.88110562057108j),52.3900656850237,2.2763785515221824,(-46.25474494250659+17.49960364457119j),49.454398767080654,2.77990486244623,(6.584764963871272-2.5499109330697394j),7.0612446067258725,-0.36946171879993056,(-9.407993757617106-2.143054551674008j),9.648991105541196,-2.9176234676690775,(13.667582054204072+15.806797640082438j),20.89635496546986,0.8578499400899164,(-17.789395742931873+16.72756344053488j),24.418721906679757,2.386947417634552,(-25.36374712222498+16.03769103839598j),30.008785412329214,2.5777556577498886,(-17.095784813972404+0.5024042538712616j),17.103165450873632,3.1122134994004313,(8.727280771920167+0.8778105997458088j),8.771315814685591,0.10024522496308709,(27.732595374006117+20.979753461237564j),34.774227546742935,0.647649179603866,(-20.99242738663163+10.347442293010314j),23.404093009347324,2.6836306271293338,(-4.800405602626074+12.856275620584377j),13.723254598751566,1.9281548015614134,(-4.320193123771974+2.251412246712226j),4.871645074441737,2.66117882765047,(-0.8750999265361408+18.041142596991822j),18.06235383571079,1.6192641316407068,(-18.55531114297702+2.267823957673725j),18.69338377917936,3.0199761474808056,(-3.949020585143557+13.136400623773813j),13.717134720129149,1.862818747747104,(4.472419100722813-3.355524760927476j),5.59125022098883,-0.6436742987373686,(-24.739222333273275-6.553856142836305j),25.592619092154685,-2.8826238900111627,(-27.87890988206955-9.127414222094664j),29.335018435212397,-2.825196134160714,(2.821185127413328-0.10881639943852228j),2.8232829351527844,-0.038552055015602445,(17.95589810035599+5.227987613986503j),18.701500770856978,0.28332444855899486
413,(-21.798401023381277-0.47978277685684567j),21.803680393206978,-3.119586208092961,(0.4809686129060795+2.8007614991902265j),2.841759275861888,1.4007273805494251,(9.591455560933944+2.010756366328451j),9.799957190830023,0.20664773648973114,(-7.144546470116154-11.854513367922273j),13.841027109788387,-2.1131883152761635,(-3.129913876101721+23.841417159881537j),24.045987878714982,1.7013303725769655,(-3.706308744175816+10.412443206977738j),11.052406889256789,1.9127619137924086,(-5.575975918784772-1.912106292720869j),5.89471440542546,-2.811240236973606,(-12.405691666261092-16.395630409949877j),20.560104140252136,-2.218537460232398,(-12.471074641017402-9.52684609866348j),15.693581467894667,-2.4892450042229757,(-99.25931347563932+30.861475852533268j),103.94634194358032,2.84014997453033,(-54.31784164316462-21.03357621946922j),58.24808365390341,-2.7721418817102563,(-1.2071866968445368-2.5151655409851315j),2.7898669179008255,-2.0182863263901183,(-1.272597973975726-10.002537499435405j),10.083167261876529,-1.6973439606886727,(-8.768948129230077-22.329888286031164j),23.98996377987594,-1.9449938416984558,(21.569343989346642-14.4887296434j),25.983838954440547,-0.5914983381920782,(-24.737767060038188-13.725032733341152j),28.290168657114727,-2.635055633224712,(-1.6447503186461825-13.685297122924142j),13.783778906867395,-1.690406389754616,(-12.321611930484089-24.45397955736968j),27.382827406199347,-2.0375346597347654,(-11.194457415598965-19.554002351222607j),22.531641857203347,-2.090741713272315,(-17.223779497154663+0.8180249322442315j),17.243194163390335,3.0941343882391914,(-28.302164460932648-8.243762745389915j),29.478333354787168,-2.8581579206592,(-7.856914022768269-11.52040342839158j),13.944561417056798,-2.1693392621642196,(-33.41963954047691-32.821583580543376j),46.84152704331918,-2.3652227007652997,(-25.152398493587064-12.567416145950949j),28.11730958974755,-2.6782244398950006,(-7.553797540895452-13.130965545297691j),15.148667051613263,-2.0928304619677967,(5.022245367287538-16.279902817841347j),17.036965231155452,-1.2715655946520525,(-14.461506379947156-0.01194233300157066j),14.461511310944296,-3.1407668523230976,(-15.078088058263457+2.903540141604404j),15.355106148986897,2.9513544483409584,(-14.585478229728647-10.362777969769818j),17.89199101387643,-2.523863724419727,(-3.8515716074711257-20.154343920366607j),20.51906875830129,-1.7596233935987182
414,(-21.81313001508306+10.56719783865216j),24.237951877502613,2.6904686752921507,(-11.096675209828504+2.939375060593764j),11.479378313273898,2.8826516646716587,(-11.96252787838273-35.15783177968693j),37.13724826491387,-1.898760838738317,(-0.7366383650116859+1.4186834059234612j),1.5985301645729686,2.0497178584467126,(-9.100417547075153-22.626381901562233j),24.387922369206777,-1.9532011157122415,(-15.06345916018472+13.042640099473443j),19.925317127587846,2.4279706393437746,(-3.151913824394228+4.103831133565658j),5.1745522249978535,2.2257445464529075,(-2.049899756775858+11.167197845175597j),11.353783366179055,1.7523396261831994,(2.7181165388862496+7.580778063432215j),8.053344247328686,1.2265216404371377,(-82.07501758414196-3.541794671739609j),82.15140181965232,-3.098466270838717,(-11.0950073167146-1.425463448992935j),11.186202814287132,-3.0138147252636975,(-0.44385568130161346+7.450630528693484j),7.463839704932245,1.6302989049758567,(-1.4131971237620746-2.8928823702183593j),3.219610926576314,-2.0252084052332457,(-13.014133721836288-13.023889007214544j),18.411663732592995,-2.3558198348268693,(-19.49201084457104+4.837112084514306j),20.083230319921878,2.8983477274732548,(-27.050058109017982-0.6177919557895395j),27.057112015177964,-3.1187577831108584,(-10.551426197159572+3.8163090980284897j),11.220374767618072,2.7945448122168703,(-14.769024751237566+10.599291821333324j),18.17880852026478,2.5191055462246754,(2.294618225432316+16.46058392247258j),16.619750174694232,1.432288135415135,(-21.865848791678218+1.7769713638262745j),21.937934510987912,3.060503878452057,(-23.483330116813136-9.533597467304325j),25.344748450987126,-2.755947786075241,(-2.8573880669895857+11.216229708952378j),11.574475169499499,1.8202450407643156,(64.24778286939795-50.57337071301768j),81.7645609595601,-0.6668633158898594,(-6.658855497274317+11.775481035974082j),13.527834644249818,2.085450277594467,(-28.48127834252682+2.688040314715753j),28.60784467166348,3.0474921891462876,(0.4765045110718802+7.304421760766091j),7.319947664309154,1.5056535533615791,(-10.27258489738449-7.718779958763462j),12.84934101523422,-2.4971986561969337,(-13.560764513224512+5.416358881936269j),14.602440813818049,2.761591571003602,(13.819706542304402+7.5312100256689485j),15.73859629592638,0.49896676510897403,(12.392382459251849-9.566667996355605j),15.65542332768001,-0.6574203720093044
415,(-18.868154825178923+2.482787763579654j),19.030804018377772,3.0107581820248006,(-1.4618345019205878+8.838723376532224j),8.958794061583434,1.7347023699196928,(49.59429443755413-22.35698452776726j),54.40063233027386,-0.42351693956898573,(1.9467226334188314+4.35010697554792j),4.765832530647277,1.1500138159576023,(38.957600815237626+17.3288325108562j),42.63781300053639,0.41853173363181684,(-22.605142850661483+25.6576016769814j),34.19510209245544,2.293031930633627,(3.5398650454836984+1.7355638288276143j),3.9424391363941274,0.4558502518850386,(-2.2567908948565885+10.735115464287688j),10.969767963575906,1.7780041190484543,(-3.8382123333491887+7.166108610429545j),8.129267281394203,2.0625215299397492,(-47.107763620124615+18.343200100213114j),50.55308480405518,2.7702678523673243,(-54.66194690603874+0.2253646377316656j),54.66241147972287,3.1374697971316126,(7.889214312261666-3.318619528663916j),8.558793024768377,-0.39818271497790053,(4.306959875342301-4.466177130096257j),6.204566183481599,-0.8035444408571251,(8.170613650909061+17.620244643794514j),19.42245990444029,1.136603105240341,(33.31969247618286-5.087763221231324j),33.70589327258233,-0.15152497148826397,(19.433128111239185+5.6347155162997336j),20.233548555245164,0.2822150985524233,(2.083249399962872-2.4857168069009425j),3.243257021352992,-0.8732585777850095,(0.7228986482831328+8.0244405989304j),8.056936724428962,1.4809517450086782,(29.4742158161841+7.881613970322674j),30.509821971886076,0.26129352098067143,(-12.328586671073388+9.92596527529832j),15.827786830526763,2.463738848498712,(1.8080565592996045+4.5705695432517945j),4.91519831454716,1.1941002920126786,(2.4013793168666364-0.9976037216085105j),2.6003530161964594,-0.39373647201810624,(-61.05735922947676+58.58979306206j),84.62130327011269,2.3768152601863015,(-2.669986583024661+10.493705582799162j),10.82805085008387,1.819946576126271,(-8.917459163073293+9.992097299762644j),13.392650461092597,2.2994251282599847,(-1.4499832773381685+5.648921015539471j),5.832045965556498,1.822055127892712,(-3.446168136053555+6.659871843860586j),7.4986644009848735,2.0483083492303096,(-11.59582296622951+3.255473778624405j),12.044136323848498,2.8678928894215967,(2.331583090479196+1.161487047181434j),2.604866957942145,0.4621695828402485,(-12.340305328586258-8.875726394124776j),15.200712306536742,-2.5180657581523525
416,(-12.914250319299247-2.8274027748448542j),13.220138719420499,-2.9260568290895623,(1.5334108922659273-13.246644853852105j),13.335102131165185,-1.4555508278641973,(9.87280381741629-0.43262303577446026j),9.882277971615268,-0.0437916583774021,(4.095362296135724-9.249911852643908j),10.115970621660203,-1.1539911051119738,(-5.4594054009338535+1.696958199696212j),5.717059949245061,2.8402280573026872,(-6.427628134969039-16.246209251582215j),17.4715116257192,-1.947537265746549,(0.7800417556115928-1.9527833428372707j),2.1028142867500974,-1.1907630958420254,(5.51257914375144+1.1463849293982415j),5.630517491534395,0.20503564105280137,(-2.4800950930822907-3.8129180815660977j),4.548539981957347,-2.1474846066125903,(-49.52363582361118+40.47663787291286j),63.96052469050413,2.456379842431186,(-11.542405702815866+2.457975462136684j),11.801219122652636,2.9317750709467254,(-3.3131880797559337+0.9731438287600387j),3.453146994162073,2.85590884285046,(12.266588983145684-7.10306412121473j),14.17472134440459,-0.5248784823818882,(-15.346364300435214-16.020005645113276j),22.18448733036519,-2.334721243402355,(-9.535682216159508+0.19940628146236605j),9.537766939523493,3.120684110484472,(-16.309595757752774+1.7944982281359882j),16.40802052875637,3.032006308191255,(17.368334946135786-2.212865683323859j),17.50873591478248,-0.12672529046437925,(15.466888416303043-10.864830477237646j),18.901565506102433,-0.6123733338007944,(-2.6500188314934334-23.364711267364505j),23.514513229377716,-1.6837334139207734,(-17.27927890254456-12.2377497988572j),21.17394624370599,-2.5253627519919157,(-2.004895430639813-3.3290861610325724j),3.886183263226143,-2.1128583003357373,(0.6921243205878338+6.722270870750425j),6.757807465065045,1.4681979495738453,(-19.274833601585414-25.389932743646185j),31.8773884610343,-2.220129415493244,(-1.9946185620336436+0.7407671594655842j),2.1277309962849795,2.7859969336893817,(6.100325957315899-1.9577088061618184j),6.406762096037722,-0.31053610511557805,(13.374171366791078-3.2215432747985506j),13.75670021552022,-0.23637497014768238,(1.1338242432568144+5.022920864942315j),5.149300091281313,1.3487871087186856,(4.318560645874399+4.141217315732385j),5.983280614196266,0.7644381145860881,(12.886627590247034+7.7075259457631855j),15.015696016313356,0.5390232126453252,(1.6109985066960153+29.664780822310593j),29.708492681795608,1.5165428475508094
