,Anadarko_Petroleum_final_fft,Anadarko_Petroleum_fft_absolute,Anadarko_Petroleum_fft_angle,Apache_Corporation_final_fft,Apache_Corporation_fft_absolute,Apache_Corporation_fft_angle,Campbell_Soup_final_fft,Campbell_Soup_fft_absolute,Campbell_Soup_fft_angle,Cabot_Oil_Gas_final_fft,Cabot_Oil_Gas_fft_absolute,Cabot_Oil_Gas_fft_angle,Chevron_final_fft,Chevron_fft_absolute,Chevron_fft_angle,Cimarex_Energy_final_fft,Cimarex_Energy_fft_absolute,Cimarex_Energy_fft_angle,Concho_Resources_final_fft,Concho_Resources_fft_absolute,Concho_Resources_fft_angle,ConocoPhillips_final_fft,ConocoPhillips_fft_absolute,ConocoPhillips_fft_angle,Devon_Energy_final_fft,Devon_Energy_fft_absolute,Devon_Energy_fft_angle,Diamondback_Energy_final_fft,Diamondback_Energy_fft_absolute,Diamondback_Energy_fft_angle,EOG_Resources_final_fft,EOG_Resources_fft_absolute,EOG_Resources_fft_angle,Exxon_Mobil_final_fft,Exxon_Mobil_fft_absolute,Exxon_Mobil_fft_angle,Halliburton_final_fft,Halliburton_fft_absolute,Halliburton_fft_angle,Helmerich_Payne_final_fft,Helmerich_Payne_fft_absolute,Helmerich_Payne_fft_angle,Hess_Corporation_final_fft,Hess_Corporation_fft_absolute,Hess_Corporation_fft_angle,Kinder_Morgan_final_fft,Kinder_Morgan_fft_absolute,Kinder_Morgan_fft_angle,Marathon_Oil_final_fft,Marathon_Oil_fft_absolute,Marathon_Oil_fft_angle,Marathon_Petroleum_final_fft,Marathon_Petroleum_fft_absolute,Marathon_Petroleum_fft_angle,National_Oilwell_Varco_final_fft,National_Oilwell_Varco_fft_absolute,National_Oilwell_Varco_fft_angle,Newfield_Exploration_final_fft,Newfield_Exploration_fft_absolute,Newfield_Exploration_fft_angle,Noble_Energy_final_fft,Noble_Energy_fft_absolute,Noble_Energy_fft_angle,Occidental_Petroleum_final_fft,Occidental_Petroleum_fft_absolute,Occidental_Petroleum_fft_angle,ONEOK_final_fft,ONEOK_fft_absolute,ONEOK_fft_angle,Phillips_SixtySix_final_fft,Phillips_SixtySix_fft_absolute,Phillips_SixtySix_fft_angle,Schlumberger_final_fft,Schlumberger_fft_absolute,Schlumberger_fft_angle,TechnipFMC_final_fft,TechnipFMC_fft_absolute,TechnipFMC_fft_angle,Valero_Energy_final_fft,Valero_Energy_fft_absolute,Valero_Energy_fft_angle,Williams_Cos_final_fft,Williams_Cos_fft_absolute,Williams_Cos_fft_angle
557,(-14.775120178873419-1.4734798931843738j),14.848411339122146,-3.042194206037881,(1.2499944465299748+1.7654716800224595j),2.163186623783788,0.9547061103993505,(1.5748124393973608-4.469160542652769j),4.738505057007438,-1.2320088570010612,(14.042477935279557+4.659080624806757j),14.79520932029226,0.32035622059390956,(16.5466430722171+0.9647017388745036j),16.574741216813543,0.05823603695802363,(-53.26823124554997+16.43025208063517j),55.74457501374104,2.842407430149134,(-61.68134096115469-41.539054029853965j),74.36451326043455,-2.5489113202071008,(-3.7657691140014964+3.0075377468228153j),4.819367211422229,2.467674412004513,(6.076943961038687-3.7750829315821104j),7.154054727630139,-0.5558721963495104,(-58.2911865398477-3.9696109956823413j),58.42619480746939,-3.073597956533616,(66.1933089305442-11.807960344917277j),67.23824859915376,-0.17652916271817387,(15.354662977850762+6.160980903313195j),16.54458705602442,0.3815791446904465,(-6.7180842659563265-4.827270326913076j),8.272556739822667,-2.5185261054663015,(-5.140820586289303+3.6784214521028256j),6.321298970916195,2.5205184343381917,(7.401599854432336+6.8452831886542995j),10.081745004611351,0.7463696846217817,(8.6482788287944-5.274493901917899j),10.129808123648866,-0.5476594300146324,(9.614695756659415-0.9469584720822573j),9.661216530073887,-0.09817411057015914,(28.37254717487637+31.181351178402224j),42.15777620441371,0.8325273048284274,(8.782541119772478-7.0768584055199195j),11.278960653015524,-0.6782597183211792,(-8.62416874364425-4.615722829397789j),9.781675917585614,-2.650177062985452,(16.098514775780213-6.95491751940062j),17.536620418075984,-0.4078035386317226,(0.05717730736518423-4.089567303935444j),4.089966989829545,-1.5568159768061558,(3.568822776011726+5.060140977180126j),6.19205319062405,0.9565346571811183,(-7.743220074521236-10.322854338436347j),12.904215544349945,-2.214364348338736,(-7.786336384674368-5.190703811046889j),9.357907904511597,-2.5536066869501735,(5.910172601790887-2.738670967645761j),6.513866659057847,-0.4339269732247976,(-12.492151703909286-1.0684102990311604j),12.537757166278167,-3.0562737562604587,(10.79332649379036+4.315168786576921j),11.62396569412542,0.38033370015082163
558,(28.512784856131674+11.920660856389228j),30.904385700173723,0.3959958431920735,(36.86990805599558+19.706436262722693j),41.80590568609081,0.4908540185607385,(-1.1253712219256613-7.5626474218370525j),7.645920246390037,-1.7185188499724315,(13.838492077883856+13.420134997075891j),19.277030018376674,0.7700516737868354,(11.974701017362008+15.20557772459627j),19.354665029236468,0.9037114209977074,(24.303611585859755+39.17436541783887j),46.100937539346276,1.0155147535517595,(-8.515034414143372+44.96923366996962j),45.76830549559788,1.757933207883112,(11.998479282509692+7.899523653107757j),14.365443920701622,0.5822416754523971,(13.841119179958582+16.778287736291087j),21.750575153673367,0.8810306188784701,(-16.165690789419813+7.566400977116725j),17.84880899235704,2.703827640353362,(95.17652927821041+1.149800565937185j),95.18347423154648,0.012080127781257683,(15.469697072695425+8.25962539332407j),17.536617095637492,0.4904162125417496,(7.257632370657461+4.164249371565425j),8.367448861881265,0.5209133132502163,(38.600416812118425+13.084191485224263j),40.75767712825757,0.3268104903219229,(34.519885260844205+12.100944023018691j),36.57943855050376,0.337164667782024,(11.457557259806634+0.11026134148909672j),11.458087795316228,0.00962316271911168,(10.50330711558857+9.458413909368192j),14.13439259555582,0.7331010472854754,(34.24375563765872-21.00258788175971j),40.17142638621043,-0.5501604984958508,(32.29614366784088+11.063370836964786j),34.13852764971011,0.33003155011059937,(16.426574592404407+9.681080291707817j),19.06713582199276,0.5325553623333342,(22.34800661691473+13.896890003269515j),26.3164768066061,0.5563239075622337,(23.464132400303953+17.783870193330127j),29.442003130768967,0.6485489088684434,(14.62956514873136+8.263117639153787j),16.801883512257476,0.5141525046081767,(1.948997971079251+2.449129185493294j),3.129988316033477,0.8986263707118174,(21.889442528328175+13.929612472187873j),25.94574720115638,0.5667281518609102,(24.97022461907372+16.07388341228167j),29.696495508369654,0.5719492093787554,(4.923365150348644+2.258373782674086j),5.416620398914547,0.4300696444478528,(-4.32248201080823+16.44407388714282j),17.00268851504294,1.827841007849314
559,(20.579173933295614+21.334421856782317j),29.64219890190309,0.8034153767772191,(28.307610968051+6.967022857345971j),29.15236261803325,0.24132203381765566,(17.98302658617944+3.4962918322591463j),18.319751684331276,0.19202616733691627,(18.087342168405968+9.822957379897865j),20.582576087659355,0.49751840049448137,(31.376580626593867+8.014621706265999j),32.38400798097258,0.2500857290928855,(40.799565762943416+50.13239317970984j),64.63637839769306,0.8876753212884654,(25.977909558701903+33.32095972074617j),42.250895159176025,0.9086021747601575,(24.74300207565185+15.980652436264052j),29.455006433616408,0.5734632541010452,(31.836275064835924+26.378484145616937j),41.34456234892876,0.6919187046838504,(-8.256889214770322+38.308812844393714j),39.18853609222696,1.78308377383541,(104.45676610774328-14.685989030886363j),105.48409481766954,-0.13967842326944846,(40.932430900646445+12.8330623396885j),42.89698577348445,0.3038122183778807,(10.01723551010567+7.568199331846904j),12.554785875971358,0.6470231322885114,(3.9447779026033247-3.5701432154959187j),5.320450665124057,-0.7355872882490254,(20.715798942153203+23.99155790548021j),31.697620991861925,0.858538600670305,(9.975451997167328+1.4399213092158925j),10.078840008876202,0.14335629253802015,(21.59603061555191+7.606040446407944j),22.89629641711185,0.3386300253998968,(-1.4145735753786486-3.1781602732756653j),3.4787528113947945,-1.9895612326919663,(24.514631469532183+1.6958968092140383j),24.573221646224574,0.06906892259848199,(13.029296283586639+7.570048753867601j),15.06878229258811,0.5263333322133074,(36.3653848817534+6.706636590665793j),36.97864508006366,0.1823744203990102,(38.646646193664424+6.110956137444788j),39.12680726729503,0.15682540043146456,(17.031734039705093-1.3934836048592456j),17.08864421059379,-0.08163506440806365,(7.196986323977013+3.2375688293224614j),7.891670550150492,0.4227297026708558,(20.82586636262452+24.18461869666586j),31.91570916111712,0.8598816711923903,(14.905468501499769+1.0571595377072027j),14.942910611302173,0.07080570967652264,(-14.269353865818124-11.957920436857632j),18.61736611129931,-2.4440982804354716,(27.39835117877969+19.117426072042765j),33.40876572002861,0.6092198614180064
560,(21.31389290735866-10.526152630329438j),23.77145178703533,-0.4587263267299153,(28.401134323372755-6.765956675045153j),29.195934658490554,-0.23386919134807857,(6.456402242127567-13.674065434714802j),15.121679649596205,-1.1296644053090674,(15.708591400529999+0.4926384396616226j),15.716314339597476,0.031350807730859714,(28.669672468877575-27.00158355152517j),39.38318973575796,-0.7554439265863087,(56.305300423024676-34.10459385392094j),65.82864253247187,-0.544606290137752,(15.128606642788107-28.47988411264464j),32.248698237632496,-1.0824988462493268,(20.78580824725675-16.93496168598956j),26.81124301105156,-0.6836623887646264,(28.382821580712953-3.1519807066460945j),28.557302800818814,-0.11059923442563427,(-11.222371437561467-5.247065018237276j),12.38843460604304,-2.7042370654010224,(79.15230465928775-58.15133517663932j),98.2174379410426,-0.6336216977740811,(23.63412656756619-25.58075594528688j),34.82738883901675,-0.8249312287534453,(7.386751780758589-0.4758863781133922j),7.402065233123393,-0.06433539930476269,(8.884380946185685-10.188817552182629j),13.518292344398091,-0.8536829102040168,(18.763484495835392-3.6774682925092357j),19.120463474190835,-0.19353749955502544,(11.475189413682486-3.7376964619427935j),12.068568553126351,-0.31488280057262896,(12.825048968373231-6.9644144896665034j),14.594003913424444,-0.49747791362675997,(25.645670153828927+6.191312046786936j),26.38243245987149,0.2368847914269595,(41.613245018278505-3.334741072201485j),41.746648475894546,-0.07996564634755841,(16.348332157909894-6.476643359392676j),17.58450663368512,-0.3771963127178241,(36.871625383677625-7.317511665136026j),37.59072672087708,-0.1959135413099988,(34.08928516348127-12.585534481958174j),36.33834119980854,-0.3536701407844521,(23.85232564784807-11.005566901171322j),26.268915882219968,-0.4322972127835475,(-7.428035055306008-21.859201403995748j),23.08680122501393,-1.8983669653457729,(36.3763017141699-1.2271270537275396j),36.39699393090465,-0.033721456652089296,(21.64187578022473-7.399771036091763j),22.871978459968442,-0.32945775412296213,(-18.637578482256302-15.30824346591811j),24.118491861932156,-2.453959715945124,(25.038016360578055-12.248771153149734j),27.87354763991852,-0.4549759329890478
561,(13.764806340482398+14.222652016743346j),19.79276948737488,0.8017556630592548,(20.00010722131374+4.2944012948248025j),20.455956867011597,0.21150747726853542,(7.735792576690866+8.18256585808178j),11.260411662609458,0.8134573396170394,(10.958774408349237-3.624886245397489j),11.542726576730564,-0.3194460958738294,(-16.776181390963988+5.790264737884446j),17.747321707720136,2.8092468890674676,(26.929602829001876+38.06919408983285j),46.63118106135797,0.9551307086133803,(17.116694386600063+0.2164061094414329j),17.118062341528894,0.012642311370205385,(17.780998592103234+2.395074058699589j),17.941579938205912,0.13389262475419902,(32.211668027889324-1.2562733728809388j),32.236156407462055,-0.03898081289311145,(-11.657919486669137+15.448914959738005j),19.353967556831254,2.2172418807345626,(23.007091904032038-26.565541649359407j),35.14333907021963,-0.8570577949870553,(1.7519226999049806+0.7191688148155273j),1.8937890406921059,0.3895274223688495,(8.256543868938646+5.0562543267400795j),9.681746974404264,0.5494826106981208,(4.8848045366032125+4.012455194208693j),6.321480210073559,0.6876635772804189,(28.915995980791454+17.152309185047336j),33.62047789577963,0.5353876228327722,(6.511601442133998-0.3775438794771939j),6.522537291739485,-0.05791534858835767,(6.240157975549856+6.68545889722078j),9.145213623871612,0.8198355816938515,(27.54952528969106-5.803346868337652j),28.154132530795046,-0.20761602670238088,(12.40932965935198+3.111361927228688j),12.79343720962748,0.24566338250811914,(6.988503575804543-4.10262350613389j),8.103746162245903,-0.5308454123232413,(21.564157574613183+1.2945797171166724j),21.602981936453055,0.05996189822703813,(8.928990505817904+2.7874874238314638j),9.353980841919917,0.30259690041299425,(17.934516685894202-3.063846550030009j),18.19434100039758,-0.16920177510222636,(-3.715872089725174+20.414739785333964j),20.75016399670364,1.7508442860937496,(22.76874653243534+14.138624252086744j),26.801427469446132,0.5556934160083374,(16.182711423313844+4.709550234841691j),16.854079993424435,0.28320131662226594,(-20.910813375670415+18.735499719341377j),28.076343525565388,2.411007523141756,(6.205365650671319-7.69026462749655j),9.881636144862659,-0.8918550292800589
562,(29.88165991940293+10.812321781475823j),31.777663568063467,0.3471818021232865,(31.0050069971597+0.7232612422312412j),31.013441694182152,0.023323010220142833,(-2.7871249164987972+2.773725298716705j),3.9321263119220244,2.3586041202541788,(9.289744300475283+6.102327687576597j),11.114753815302295,0.5812026310531997,(22.040512201003597-7.013588667037732j),23.129518025090547,-0.3080815556669407,(38.94657055171129-8.792487471475868j),39.92672280159599,-0.222035497414021,(-4.118407205945778-2.678685079343804j),4.912904606064037,-2.5649238277399475,(8.524903372893641-8.892642743653841j),12.318809702379232,-0.8065081832065006,(21.64291588972717+1.905277450559466j),21.72661709455513,0.08780602591804744,(-46.10894013021091+12.881440527265013j),47.874480362598604,2.8691685280201913,(38.65679750749061-49.197337138547226j),62.56777105714259,-0.904805135326527,(10.050989036597528+1.2127011708873967j),10.123883876441658,0.12007448842452012,(6.3794979658654585+0.7147972113484706j),6.41941814729599,0.11158061122167831,(11.429397385884062-6.13145538531707j),12.97019158480657,-0.4923911976108724,(26.205650324097768+10.008730584495922j),28.051930358210814,0.3648326198452626,(10.378504803749719+3.3689607509860604j),10.911611178150574,0.31387862071512374,(9.234433350600487-1.9051001169128126j),9.428900559563862,-0.20344964105809052,(7.546143725635737+14.993489181069375j),16.785380631692448,1.1045164283250293,(25.751214638020347-11.591424313713691j),28.239797679054753,-0.42296299991492714,(4.346300405074197+7.799096210260624j),8.928394531384113,1.0623790878213595,(23.932705396670134-0.3555268533213063j),23.935345975089565,-0.014854179602397436,(19.028439864638088-2.01418153957383j),19.13474460128768,-0.10545841489803624,(7.685169902660204+3.094590199746053j),8.284824979268938,0.38280629740122646,(0.2518635149314692-0.32862201720743567j),0.414038235368569,-0.9168670026636745,(16.093511435900307-8.251680226520897j),18.08566661470375,-0.4737823302808855,(19.2864226357074-10.949504321636844j),22.177866059940726,-0.5163544437354909,(-7.4790597300237005+9.109967881418513j),11.786765851824626,2.258196944780139,(1.1957292534582855+7.567650937459427j),7.661534386714351,1.4140865396039168
563,(-3.9328387645966556+2.9451285368104454j),4.913349452934259,2.4988243299701156,(-11.24673946247734+6.9915328295458785j),13.242759525244837,2.5854061316443935,(5.240015859531843+17.690192989926892j),18.449951063051735,1.2828200160922085,(0.27611240751650445-7.662895395669504j),7.66786827655232,-1.534779522311068,(-10.999753382812987+7.33867533277007j),13.223113480663834,2.553243565010233,(-20.74002329907076-7.479212371646376j),22.047384972966434,-2.79549065410336,(-50.73175088553424+9.858141051886886j),51.680687813832364,2.949665552447603,(-5.788862444242771-1.3844266967517491j),5.952105986711204,-2.9068482265152915,(-0.4062683363089956+3.395224463929029j),3.419444855755016,1.6898888395817533,(-72.0097104016609-4.272717931469849j),72.13636053096228,-3.082326838116046,(-19.892156053544795-32.573847116345064j),38.167438850643364,-2.119030866769154,(2.9962241586141625+12.671722192435642j),13.021132920407851,1.3386110366507775,(-5.038987762451754-2.0463627509152156j),5.438657755225257,-2.7558336618194867,(-3.0686221495234136+18.413210117195653j),18.667156953230506,1.7359319945433107,(-6.2767769333898205+4.960315248203461j),8.000166000346136,2.472816123289028,(5.503194302796775+0.7463940504286377j),5.553580071706012,0.13480665182328883,(4.2345251388320255+3.304517127221005j),5.37131609528776,0.6626593395761075,(12.83902871150151+21.374611847368378j),24.93420722382047,1.0298863668064095,(14.68103267310951+11.6020639331365j),18.712044459585268,0.6687833242291742,(-5.19153783587174-9.153563570801206j),10.52329754145471,-2.0867189031970383,(15.974340179697506+2.539888612569908j),16.17499855768032,0.15767814953298329,(-3.527042784833759-1.872775279294424j),3.9934093269766606,-2.653472371224954,(-1.7585902336042034-0.8274445424915502j),1.943528770208236,-2.701809350836526,(-23.751931656529123+8.831641094079696j),25.340721020347218,2.7856055203953356,(-1.3169765625864542+0.9879152596633478j),1.6463304123649458,2.4980026986099233,(-7.87623185071949+6.197734742469175j),10.022322290981148,2.474896368905301,(-48.67754523160309+6.191745646948155j),49.06975773255118,3.015072865322305,(11.392981421558702+6.8349822301519225j),13.28597033560117,0.5403674398404283
564,(-14.382674012716166+15.135900777260499j),20.87957863787332,2.330682982488373,(8.496278847476425+10.979854251735919j),13.88322562099452,0.9122325488378833,(-0.7854773491680405+10.74276483762804j),10.77144238357303,1.6437833178603034,(12.750241196793759+2.031220895041237j),12.911022767421212,0.15798088087925982,(8.752964733278295+20.059107291052648j),21.885661446160935,1.1593442823931106,(-27.574316042188123+11.997163473335075j),30.071162874095815,2.731211263310683,(-45.56931451678056-3.0903746312173777j),45.673984289642824,-3.0738793250207537,(-10.456472890581754+15.503054642670886j),18.699800227946568,2.1641874575123508,(-3.0059048275047573+16.6320172271511j),16.9014632761861,1.7495962858124927,(-44.30505878292408+10.191687138039766j),45.462168013393764,2.915491604377636,(-31.50287788958651-14.600890326061837j),34.72200042681707,-2.707587135282056,(22.404375008462875+16.676187745411834j),27.929397724262863,0.6398606782215042,(-5.362640470282674+6.802307273028372j),8.66194533867585,2.2383968970755057,(-1.3676119646713722+18.68388487589239j),18.733870837109787,1.6438634273613457,(-4.233767997720275+21.69493113686914j),22.104181244552226,1.7635242024524351,(4.275251580905824+6.073187922198587j),7.427071267893996,0.9574208654482177,(0.8271940445534831+11.931018915574242j),11.95965979244958,1.501575712592719,(34.83247121159397-5.918390709012535j),35.33169114677429,-0.16830283796772805,(21.404591296369595+10.458955089837689j),23.82322963277361,0.45451142371782915,(-10.327019956595107+1.8522768860551597j),10.491819234361971,2.9641175802495785,(6.925142209779608+16.66773482142467j),18.049126812757557,1.1770151329172405,(7.115637068904972+9.010857787166302j),11.481630936278615,0.9023837252762144,(10.984910496052166+1.9294968370029189j),11.153081038452168,0.17387604433553547,(11.947171587653328+11.100618300368533j),16.308238273808357,0.7486843223267108,(4.51144549004691+13.416153818279117j),14.15437471898317,1.2464054099558195,(7.707661126206737+13.463158072147253j),15.513370533577229,1.0508427179335085,(2.355444945929611+11.233920407005092j),11.478200582157065,1.3641177548965522,(1.091747876809025-2.893791965833729j),3.092886252037222,-1.2100348942116523
565,(35.82396318074655+27.787505866963198j),45.337642420862586,0.6597273399652862,(37.674953240367465+43.44193339180012j),57.50307538281299,0.8563734366889266,(-5.624288576245382+13.754035833330484j),14.85954655073375,1.9589678967922914,(10.604826815687108+7.695341664177295j),13.102695719550972,0.6277309705590911,(-3.082156952625069+18.888177034833717j),19.137996843448242,1.7325498520644378,(5.279432827850872+56.17363492065958j),56.4211810509434,1.4770874142965607,(7.389532683882605+17.823855080942103j),19.29494760896217,1.1777788217794676,(17.12577898445433+24.005123993248272j),29.487934545430637,0.9511191199791466,(24.256433990595294+24.282270304901825j),34.32205181949971,0.7859304460828125,(-34.975495646068666+57.453465210999795j),67.26206925481651,2.1176336948521026,(-4.9428180843595655+27.209890349808504j),27.655190895448072,1.750492056050388,(18.231252983591798+14.605999200390174j),23.360517930763507,0.6754427998693295,(23.167928477207937+12.067345246910335j),26.122284188660682,0.48019933380335145,(37.19769335406073+33.16112397639322j),49.833006474027385,0.7280897899919134,(30.550235251373337+10.132144714828355j),32.18660016895973,0.3202394846130786,(17.43388929689842+8.061644275300548j),19.207566333036453,0.4331278928613486,(14.950613844756688+11.19937617666988j),18.680119942912338,0.64291934774655,(-13.416723153628716+25.6373296358898j),28.935810530213082,2.0529314120426934,(27.353612320955435+7.914313690460509j),28.47554157862736,0.28164242566145314,(13.595468924568518+12.559815451110573j),18.509071814784882,0.7458225001954897,(22.785187288803346+14.850685573067711j),27.197566467902362,0.5776180114355419,(29.582734795848168+29.53721431763573j),41.8041293133517,0.7846281953934258,(11.105926934399157+1.2457777093284506j),11.175579411076292,0.11170537663796945,(-0.2552427783815423-1.8439354060382964j),1.8615172998276288,-1.7083450939967173,(34.61744213173739+21.174627450067614j),40.579947602151286,0.5489599355358635,(18.71325087367482+18.918838985558974j),26.61030302011981,0.7908612154733303,(-27.938952527817886+8.969084953892345j),29.34330508415505,2.830960757075918,(13.793711118463404+23.914970592349036j),27.607830136621388,1.0476242799695799
566,(22.79830977981922-34.06283912906093j),40.98829025891279,-0.9809718161937112,(28.0475237401554-28.467316751936835j),39.96312939460177,-0.7928260405290897,(-4.43998072567844-9.530450908934856j),10.513939479187298,-2.006771638419135,(17.171782427908358-4.6347326526319526j),17.786254763518798,-0.2636223491146353,(24.833457704949296-39.449618621546j),46.615158810937615,-1.0089690008944028,(32.989362212573845-49.145095649274516j),59.190695599635724,-0.9796173007861292,(4.074736901722693-38.20782504678342j),38.42448926952538,-1.4645512461984382,(13.322151370520984-13.650209313084183j),19.073749799923565,-0.797560308604214,(36.1568638158855-23.337340519716886j),43.034291716417385,-0.5731678800106351,(-33.98981288420269-45.95305576651486j),57.15759541988742,-2.2076493960974917,(5.287616537029025-22.515266543130032j),23.12782125819147,-1.3401304696651468,(24.12641281489792-20.664456806474625j),31.76639057906211,-0.7082599708950515,(15.545765154092592-5.613132914742312j),16.52809956845502,-0.3465038321349997,(30.334002117092474-42.78731492840505j),52.44908009891389,-0.9540898809031738,(20.875610150685883-24.43499430663812j),32.13814005086257,-0.8637923854144988,(7.300506308782008-9.383766973937412j),11.889174697418,-0.9096189863307766,(19.10994343726488-6.105852258573813j),20.061689110815024,-0.30926002191770574,(38.1065623055901+0.853626628547941j),38.1161221685888,0.022397294185736997,(34.165344934527184-15.432995249900667j),37.4893069671697,-0.42427911987951,(11.029374585420166-19.492180621866254j),22.396254355158824,-1.055876420848059,(34.971666597528156-18.85192329890762j),39.72923956831495,-0.49440734054101276,(15.44871562034256-35.42730681241337j),38.64915112003221,-1.159588439159767,(15.079295848555088-17.11502096737533j),22.810285092517976,-0.8485465273258972,(14.452559842326238-13.821879983454089j),19.998021208935395,-0.7630962080851375,(39.42562353151753-33.50967020896835j),51.742417689578154,-0.7044629962292585,(26.40627348372206-7.998125177439555j),27.59096384056047,-0.29410359441914796,(-4.04828254623053-11.047973133047767j),11.766320662070196,-1.9220303911875845,(15.239914975548778-18.022845363877643j),23.602499093786694,-0.8688688116551379
567,(-6.2025289941767845+11.921336786581792j),13.4383643611383,2.050542326651802,(11.105900729070347+10.383758608921095j),15.204061097361725,0.7518066360086967,(-6.225038245952071+17.613107584767274j),18.680809938440905,1.9105254508199143,(-7.700676015265644-1.6549647091317625j),7.876504255096872,-2.9299009762488657,(-19.109642621464452+5.4372395211134545j),19.8681155304183,2.8643895540650033,(-43.298802106184326-0.8973695972871445j),43.308100120239025,-3.120870575723561,(-62.154404521922835-0.9132152813240061j),62.161112953556945,-3.1269010225882146,(-8.38256140800092+2.129618935563432j),8.648850361153018,2.8928025997644093,(-8.927973722057356+0.8423795121972004j),8.967626108637463,3.047518336414561,(-63.87154779644401+14.458266323076295j),65.48752616325062,2.918979612145345,(-36.03902247173308+46.3262563898405j),58.693553068589395,2.2319402227273577,(-0.31273380525291916+6.372497219884526j),6.380166396763017,1.6198325355129046,(-15.215295673556444-0.7493704872472722j),15.233738167662679,-3.092381289301835,(-9.445235554031234+8.303216722500594j),12.576004238705918,2.420450608975646,(-18.2749561591852+10.101923051511347j),20.881160694721867,2.6366220851006505,(4.587985204944347+8.04370271651154j),9.260170712919031,1.052439338024735,(0.8486314638464268-0.32627149462476845j),0.9091910963239849,-0.36704528479525833,(6.52267049519542-17.140302174750534j),18.339443531106685,-1.207172447095985,(8.376559724393172+12.676117191090805j),15.193771745639516,0.9868563009849886,(-19.105030179852246+6.697978868762683j),20.245125316961033,2.8043948197981585,(0.7507500010533668+4.582069332969612j),4.64316540048082,1.4083941237526587,(0.8331777923356665+6.6846199633224535j),6.736343911031444,1.4467948136555047,(-20.201938598479437-7.469862489729678j),21.538736470652214,-2.787424126807635,(-12.343942846112421+8.933720897209948j),15.237594759585114,2.51511532862214,(-28.752135266113008+0.011384167566939496j),28.752137519845903,3.1411967119713124,(-7.090706488059081+12.027007380633972j),13.961626876321656,2.103507938682606,(-12.523236170095988-3.7436599690334447j),13.070823774182863,-2.8511112769506655,(-13.81317089725421+6.869246166947252j),15.426932071506316,2.6801099141015396
568,(19.605326492116195+9.33788377440943j),21.715545128935908,0.44450294603370455,(37.80879717885621+4.574440941357486j),38.08451987406239,0.12040357357874808,(-7.318359055651395-4.973535051390425j),8.848413992057782,-2.5446916035683564,(14.197390258430783+3.5369606210406594j),14.631335570787023,0.24415733675551404,(17.959332644729503-4.2446346905529815j),18.454120209327037,-0.23208809762484628,(24.342805155453863+28.017466582255466j),37.1153687375485,0.8554636187387996,(-2.7965479692718533+27.017540151360024j),27.16188793833723,1.6739376281522098,(14.565072628405538-1.5311146137152307j),14.645328696586517,-0.10473766857415362,(15.417698578299458+8.432683567589502j),17.57314945029465,0.5004972133368754,(-25.739901833952427+33.35923178580766j),42.13526897695976,2.2279771957281262,(17.60071492998336+53.43524132121222j),56.25931195013608,1.2526043499449497,(24.110199878352617+6.864777370803344j),25.068444437675193,0.27738482480317384,(10.281445873046525-3.180204695140031j),10.762055154261947,-0.2999805407962279,(12.668444124594208+2.873915932706736j),12.990337537040027,0.22308055931318452,(37.153983482269545-2.369771453095294j),37.22948166897658,-0.06369615006395934,(9.995215039397342+2.5878253726886284j),10.324783961097,0.25334345385959467,(13.060132389488704+1.0992454818095316j),13.10631140558817,0.08397010447023912,(12.737211959894822+19.749066679427717j),23.500259641539493,0.9979775517765855,(22.92466708688425-0.2720683272230735j),22.92628147387081,-0.011867372113535866,(2.160290133010858+1.780546583937678j),2.7994998832570444,0.6893336178296581,(20.087488659828573+13.089316000228713j),23.975766807603566,0.5775099553367438,(15.700552770496362+12.95337895924675j),20.35429644475577,0.6898160724039806,(11.5584354616072+1.5457557456517277j),11.661337450968228,0.132945174435098,(15.491991787917048-1.532582311853906j),15.567614399756204,-0.09860654989329848,(8.12942308219392+3.9972432090453847j),9.058999554121124,0.45698617175678014,(15.518681247215937+10.120022270562528j),18.526853980354385,0.5778632003334155,(5.09706837456277+6.6705654482496355j),8.395031233673274,0.9183236681700778,(21.686647829159384+5.1601353540920165j),22.292099294111665,0.23359689295853037
